train_loss;val_loss;val_acc;dt;
0,69738008976;0,733119919415;0,78377016129;-30,316778183;
0,699327091128;0,691466467034;0,791834677419;-31,1245429516;
0,692323151082;0,70590219142;0,789818548387;-31,977809906;
0,702440858632;0,712342854469;0,78125;-32,0094199181;
0,693913773745;0,718933654408;0,789314516129;-31,0754590034;
0,700663273036;0,726050139435;0,784274193548;-31,080447197;
0,701469143927;0,727530364548;0,78377016129;-31,0885190964;
0,688416154534;0,719789951078;0,786794354839;-31,9432930946;
0,684800102413;0,71965757493;0,784274193548;-31,9739511013;
0,737537653893;0,711669952639;0,790826612903;-32,2574810982;
0,675023174137;0,709848832219;0,791834677419;-33,5314190388;
0,664477413595;0,730387940522;0,780745967742;-33,9692690372;
0,663336934149;0,756207221939;0,777721774194;-34,7053699493;
0,687881732211;0,712477835436;0,793850806452;-35,2370889187;
0,693263842762;0,728996211002;0,78125;-35,1915168762;
0,685047338307;0,725535929684;0,775201612903;-35,4765031338;
0,689350781143;0,705915374141;0,790322580645;-35,5010128021;
0,656198927462;0,734926497263;0,785786290323;-35,4573969841;
0,6563043423;0,721381496518;0,782258064516;-35,8357241154;
0,689750194401;0,70620758495;0,795866935484;-36,7200460434;
0,676773005575;0,774839579578;0,767641129032;-37,3635270596;
0,683738386184;0,689510193563;0,789818548387;-38,6814310551;
0,677371391952;0,685696362488;0,79939516129;-37,3032410145;
0,669228850007;0,693012233703;0,790322580645;-38,5867199898;
0,671055531651;0,69414143024;0,790826612903;-39,2670068741;
0,656220935732;0,696374784074;0,795866935484;-37,9765920639;
0,65374367401;0,724581042124;0,785282258065;-38,8824310303;
0,656684476435;0,695261928103;0,793346774194;-37,8137049675;
0,657561422288;0,705674794412;0,784274193548;-39,7547931671;
0,664487420171;0,697030912003;0,795866935484;-38,6793880463;
0,670798062533;0,703778367369;0,785786290323;-38,8865671158;
0,639959862679;0,69777255265;0,794858870968;-38,4201869965;
0,652690825313;0,697096039691;0,785786290323;-39,4847860336;
0,669262237549;0,719152336159;0,785282258065;-39,0894780159;
0,669326086864;0,673939168934;0,793850806452;-38,5347719193;
0,62558132723;0,684661046872;0,789314516129;-39,5388228893;
0,65813885048;0,744059562202;0,776209677419;-39,5260510445;
0,647997490019;0,712425246835;0,790322580645;-39,4282200336;
0,640350530595;0,701932590815;0,792842741935;-40,3195860386;
0,641016467065;0,716561163385;0,789818548387;-38,9153740406;
0,635741984546;0,687397540096;0,800907258065;-39,5319030285;
0,643113759309;0,684440698354;0,795362903226;-39,2722539902;
0,659190167785;0,685206074388;0,797883064516;-39,0176250935;
0,635144647509;0,700464157328;0,788810483871;-39,2261970043;
0,651972618997;0,705333861372;0,797883064516;-39,6334819794;
0,625134656131;0,669493352694;0,805443548387;-39,1892120838;
0,615959098935;0,702672432267;0,791834677419;-40,6144781113;
0,631700798273;0,677135750171;0,793850806452;-39,2711708546;
0,622820388377;0,676718268183;0,798387096774;-39,9916779995;
0,60245689854;0,688586345123;0,79939516129;-38,4487969875;
0,635934406444;0,716090868558;0,789314516129;-39,7552058697;
0,622834095657;0,681828007102;0,797883064516;-40,2471878529;
0,629781179056;0,703314044543;0,79435483871;-38,5709161758;
0,63553704977;0,679810623969;0,797883064516;-40,1011710167;
0,620582509711;0,717600018747;0,786290322581;-39,5496439934;
0,613725109696;0,740640694576;0,780745967742;-39,1170649529;
0,608711649999;0,705168141473;0,795866935484;-40,8966021538;
0,62726237148;0,671125872962;0,802923387097;-43,9078280926;
0,623840807378;0,700507574024;0,788306451613;-41,401968956;
0,627021702528;0,696721933542;0,79939516129;-41,8408670425;
0,607995770723;0,679752322455;0,801915322581;-42,6367559433;
0,613552051336;0,703461996009;0,798891129032;-41,8892951012;
0,607318443507;0,71689418487;0,797883064516;-42,0620698929;
0,62264481172;0,691524142219;0,803931451613;-41,3738050461;
0,592798692137;0,708854022045;0,796875;-41,9375870228;
0,604648855925;0,712030488637;0,796875;-41,7283329964;
0,597976322174;0,67613928044;0,808467741935;-40,7030580044;
0,588780936152;0,705918043852;0,790826612903;-39,4122569561;
0,619034531862;0,660445305128;0,805443548387;-39,8203260899;
0,602826422751;0,676311538585;0,800403225806;-40,1909780502;
0,605437128916;0,716597837065;0,792842741935;-39,6786460876;
0,612214584947;0,693675718;0,79435483871;-39,1734619141;
0,601509355754;0,694636344429;0,798387096774;-39,7863278389;
0,609193919599;0,700923689911;0,795362903226;-39,2352190018;
0,592216470093;0,700156369397;0,799899193548;-40,0852310658;
0,611772875786;0,685503118461;0,799899193548;-39,236495018;
0,602122412175;0,686057328697;0,796875;-39,1494100094;
0,600549319088;0,688929655379;0,792338709677;-38,8115141392;
0,609609396756;0,68803787616;0,802923387097;-39,7195360661;
0,592967075109;0,690231168943;0,792338709677;-38,074144125;
0,605458968431;0,691063808578;0,797883064516;-40,2704980373;
0,594214316234;0,678949894444;0,796875;-37,9607589245;
0,606796142757;0,688788205866;0,795866935484;-39,6944351196;
0,59530735828;0,689394181775;0,792338709677;-38,8493580818;
0,603301974237;0,696866996346;0,79435483871;-39,7432129383;
0,592396311313;0,684380606298;0,796370967742;-37,8108961582;
0,577898743078;0,6872899167;0,800403225806;-38,97742486;
0,581267919689;0,669322569284;0,800907258065;-39,4862639904;
0,595376963168;0,694424682808;0,794858870968;-38,3379890919;
0,595365832895;0,700698892916;0,798387096774;-39,5577938557;
0,58858849436;0,716370364591;0,788810483871;-38,3566207886;
0,567536604106;0,710967473926;0,803427419355;-38,1200108528;
0,575172218382;0,726013957493;0,797379032258;-38,5662469864;
0,582550114915;0,691076954046;0,799899193548;-38,3754708767;
0,590629004538;0,716182642887;0,79435483871;-38,7993180752;
0,570229028165;0,697000721289;0,808971774194;-39,0413169861;
0,579938299209;0,695729696943;0,795866935484;-38,565871954;
0,602251044363;0,673923138409;0,804939516129;-38,6767060757;
0,586061118692;0,688421286643;0,803931451613;-38,7035398483;
0,590435716659;0,687731127104;0,799899193548;-38,7444400787;
0,569986935109;0,702194213387;0,801411290323;-37,9885208607;
0,580169737935;0,677996747917;0,801915322581;-38,4476208687;
0,553554170877;0,687267146764;0,802923387097;-38,0428309441;
0,567191105559;0,725352708851;0,793850806452;-38,1931169033;
0,579948147237;0,736317761483;0,791834677419;-38,1217811108;
0,586107196659;0,661918390662;0,810483870968;-38,8601350784;
0,563256372884;0,705275056343;0,803427419355;-39,139662981;
0,591866330355;0,701810963692;0,792842741935;-37,9052159786;
0,582367898375;0,673495707012;0,806451612903;-38,2250790596;
0,553947038576;0,676686125657;0,807963709677;-37,6634120941;
0,573863249794;0,709291693664;0,79435483871;-38,9579019547;
0,568980081528;0,687655822404;0,802923387097;-37,3212320805;
0,564290161356;0,67137443803;0,802923387097;-38,1316430569;
0,582272303402;0,652615838234;0,813508064516;-37,664757967;
0,547653380409;0,681592695655;0,805443548387;-38,1512098312;
0,54857289359;0,713520612447;0,801915322581;-37,8908090591;
0,548438429162;0,694105541033;0,796875;-39,0962901115;
0,561093847379;0,712028861046;0,802923387097;-38,3471541405;
0,572508906797;0,728596962027;0,787298387097;-38,6039860249;
0,562799129188;0,677908084085;0,805947580645;-38,1122300625;
0,544465641603;0,68988657911;0,802419354839;-38,7461869717;
0,552127763182;0,696319974959;0,801915322581;-37,6530258656;
0,530450044274;0,666319535865;0,809475806452;-38,5742750168;
0,544573402703;0,699083708467;0,796875;-38,4345040321;
0,548148052692;0,716898324268;0,797379032258;-38,3312659264;
