training_loss;validation_loss;validation_accuracy;epoch_time
6,499659;23,374944;0,048000;4,881020
0,113940;66,457152;0,048000;4,720998
0,113949;80,584561;0,048000;4,695017
0,113949;84,063995;0,048000;4,713287
0,113944;84,862953;0,048000;4,709291
0,113938;85,035419;0,048000;4,827312
0,113932;85,063870;0,048000;4,821207
0,113926;85,059332;0,048000;4,716744
0,113919;85,047247;0,048000;4,763957
0,113913;85,033468;0,048000;4,882021
0,113906;85,019277;0,048000;4,855405
0,113900;85,004979;0,048000;4,881581
0,113894;84,990675;0,048000;5,055303
0,113887;84,976359;0,048000;4,976768
0,113881;84,962038;0,048000;5,030808
