training_loss;validation_loss;validation_accuracy;epoch_time
0,675590;0,757334;0,781053;27,968665
0,672110;0,788617;0,772632;28,045531
0,675850;0,759000;0,785789;27,978977
0,693375;0,770369;0,784211;28,049763
0,675716;0,786751;0,774737;27,829119
0,664494;0,785112;0,778421;27,890142
0,669695;0,769207;0,776842;28,092537
0,665636;0,779635;0,780526;27,600790
0,659667;0,756033;0,785263;28,200902
0,673699;0,814643;0,765263;28,171862
0,658480;0,758693;0,782632;27,612993
0,638008;0,750316;0,784211;28,056105
0,629333;0,760309;0,775789;27,647246
0,618159;0,763577;0,778947;27,938059
0,646340;0,747410;0,788947;28,199088
0,630512;0,795099;0,775263;28,419332
0,613655;0,822722;0,766842;28,245109
0,629761;0,776131;0,780000;29,220930
0,627696;0,768621;0,783158;28,440896
0,592892;0,773753;0,784737;28,301362
0,621532;0,743479;0,796842;27,906005
0,594869;0,741732;0,795263;28,077554
0,608593;0,748971;0,786842;27,953105
0,613896;0,787652;0,772105;27,628513
0,595329;0,767075;0,791579;28,085910
0,586846;0,752939;0,787368;27,578548
0,590425;0,757538;0,786316;27,861215
0,575984;0,819561;0,762105;27,915028
0,612703;0,724242;0,794737;27,625649
0,608327;0,742024;0,792105;27,939750
0,573844;0,791806;0,772632;27,520156
0,581412;0,755220;0,787368;28,034687
0,569695;0,810027;0,768947;27,698600
0,559613;0,749973;0,792632;27,925390
0,569888;0,747624;0,789474;27,530822
0,580476;0,757887;0,783684;28,327222
0,571562;0,760635;0,783684;28,326135
0,558885;0,744367;0,795263;28,162064
0,561816;0,763380;0,782632;28,264463
0,562700;0,747474;0,793684;28,132597
0,543381;0,745550;0,795263;28,386138
0,564070;0,757700;0,788947;28,195872
0,536523;0,726741;0,806316;28,195751
0,517017;0,764563;0,778421;28,338598
0,549006;0,773343;0,782105;28,172406
0,558846;0,727607;0,803158;28,312053
0,536151;0,733612;0,801053;28,225321
0,562328;0,731810;0,801579;28,322965
0,524425;0,734243;0,790000;28,257990
0,542076;0,736405;0,792105;28,270224
0,531616;0,798335;0,772105;28,232503
0,545131;0,776979;0,786316;28,297982
0,519012;0,726119;0,791579;28,233231
0,524575;0,739599;0,790526;28,094827
0,526898;0,765580;0,781579;28,139699
0,532326;0,740724;0,798421;28,301510
0,512009;0,782138;0,785263;28,369949
0,514242;0,744897;0,806316;28,079916
0,495639;0,745673;0,792632;28,350086
0,513584;0,761580;0,788421;28,116683
0,516403;0,754830;0,791579;28,247233
0,533218;0,750754;0,787895;28,115678
0,521422;0,761933;0,792105;28,114309
0,509523;0,766742;0,787895;28,301048
0,507107;0,740049;0,793684;28,396937
0,493831;0,784696;0,791579;28,072858
0,499533;0,766976;0,784737;28,234460
0,498329;0,761315;0,797895;28,336695
0,479116;0,759021;0,803684;28,385441
0,507989;0,749918;0,784211;28,367852
0,488753;0,752332;0,787368;28,260811
0,479061;0,762671;0,786316;28,063088
0,471205;0,794008;0,782105;28,132503
0,485671;0,769608;0,788421;28,154068
0,484675;0,741847;0,788947;28,295956
0,478173;0,747719;0,797368;28,168072
0,463801;0,760343;0,790000;28,234102
0,474601;0,784673;0,784211;28,155109
0,465183;0,775536;0,786316;28,179751
0,482524;0,751696;0,792105;28,202125
0,475252;0,728366;0,800000;28,204917
0,466274;0,773148;0,782105;28,099576
0,468007;0,777738;0,786842;28,470747
0,468004;0,753129;0,795789;28,193165
0,480958;0,733316;0,795789;28,197612
0,465868;0,749619;0,800000;28,118790
0,461595;0,770485;0,783684;28,267209
0,463981;0,743279;0,800000;28,175047
0,482327;0,757013;0,795263;28,350473
0,444382;0,758077;0,791579;28,376374
0,457615;0,779732;0,785789;28,220499
0,462204;0,790463;0,788421;28,380803
0,463214;0,725168;0,804737;28,542086
0,454078;0,780046;0,785789;28,365732
0,439098;0,786685;0,789474;28,492557
0,443973;0,738652;0,798421;28,481079
0,442998;0,759146;0,797368;28,285658
0,456927;0,801876;0,793158;28,337735
0,419618;0,776670;0,792632;28,417561
0,436908;0,758105;0,793158;28,286998
