training_loss;validation_loss;validation_accuracy;epoch_time
0,703887;0,718558;0,788421;28,747046
0,702061;0,731826;0,787368;28,342456
0,684067;0,704421;0,786842;28,402784
0,672548;0,769950;0,772105;28,386514
0,701189;0,682531;0,798421;28,373042
0,670355;0,692622;0,794737;28,528286
0,672334;0,737396;0,782632;28,532405
0,666168;0,719244;0,782632;28,107559
0,669916;0,755518;0,791053;28,595710
0,661437;0,692495;0,791053;28,270303
0,672230;0,763695;0,781053;28,369199
0,642518;0,699315;0,791053;28,388727
0,642137;0,726836;0,791579;28,244872
0,646616;0,724134;0,790000;28,118863
0,623465;0,728526;0,792105;28,348623
0,631333;0,700198;0,800000;28,230700
0,625156;0,684029;0,807368;28,258841
0,646304;0,700066;0,793684;28,238826
0,607189;0,720636;0,792632;28,198250
0,635072;0,684768;0,803158;28,302515
0,598550;0,725518;0,793684;28,279898
0,602173;0,693817;0,797368;28,106340
0,613111;0,757777;0,776842;28,323577
0,619283;0,724584;0,787368;28,254789
0,588910;0,732448;0,792632;28,362377
0,595830;0,688748;0,803158;28,324394
0,604492;0,678340;0,807895;28,649996
0,574743;0,722047;0,788947;28,102280
0,582622;0,689461;0,804211;28,291096
0,578221;0,709838;0,784737;28,130240
0,586799;0,675318;0,801053;28,484221
0,588073;0,682838;0,808947;28,203088
0,558806;0,729255;0,794211;28,369719
0,569932;0,679827;0,805789;28,116488
0,557462;0,696247;0,798421;28,223230
0,552264;0,717464;0,792632;28,256205
0,557862;0,712504;0,797895;28,082466
0,566608;0,681570;0,802632;28,469897
0,538902;0,697851;0,801579;28,299019
0,538658;0,770405;0,787368;28,379263
0,558812;0,706056;0,812632;28,230149
0,522610;0,664873;0,814211;28,495659
0,543427;0,694154;0,800000;28,055321
0,533173;0,679609;0,811053;28,241975
0,534779;0,674668;0,814211;28,242521
0,540284;0,644027;0,822105;28,385493
0,514192;0,667555;0,812105;28,233623
0,525375;0,666347;0,814211;28,268217
0,518839;0,693625;0,811579;28,309965
0,509546;0,708895;0,816316;28,014741
0,509001;0,679132;0,804211;28,134739
0,524737;0,664042;0,813158;28,020359
0,509705;0,667496;0,805263;27,465272
0,507496;0,690668;0,806842;28,097718
0,497815;0,681321;0,807895;27,530873
0,503645;0,687210;0,810526;28,068493
0,477495;0,704508;0,805263;27,460570
0,493586;0,665981;0,813684;27,848663
0,493593;0,679457;0,815789;27,752541
0,491909;0,687255;0,811579;27,502358
0,492842;0,714663;0,806842;27,593868
0,492397;0,663860;0,812105;27,573971
0,488735;0,693829;0,813684;27,858916
0,474436;0,717694;0,805263;27,471106
0,495677;0,674580;0,813684;28,023035
0,481443;0,708964;0,818421;27,464338
0,463747;0,701535;0,817368;27,808838
0,460412;0,704763;0,801579;27,451505
0,475484;0,692764;0,810526;27,499758
0,469632;0,678521;0,810000;28,078867
0,448431;0,685847;0,816842;27,483589
0,468647;0,672401;0,810000;27,577408
0,465649;0,645173;0,821579;27,787158
0,451278;0,698209;0,810526;27,435414
0,455443;0,695978;0,810526;27,993719
0,454655;0,678598;0,821053;27,476434
0,466138;0,710096;0,817895;27,508789
0,461674;0,682334;0,815789;27,778091
0,470805;0,678518;0,819474;27,494993
0,456504;0,666134;0,815263;27,893560
0,454703;0,724492;0,805789;27,552017
0,440335;0,682170;0,814211;27,624838
0,452343;0,715734;0,793158;27,525342
0,437226;0,713278;0,813158;29,582196
0,459961;0,673240;0,815789;30,238623
0,438960;0,678052;0,821579;29,378557
0,437571;0,658593;0,818421;30,184204
0,439689;0,736729;0,806316;28,297952
0,441942;0,674272;0,813684;28,026625
0,444428;0,651458;0,814211;27,717969
0,418574;0,711515;0,815263;30,244124
0,436458;0,671852;0,811053;30,021273
0,421156;0,704750;0,810000;30,193073
0,438401;0,680288;0,822632;30,439636
0,420539;0,656810;0,817895;30,088145
0,413566;0,721523;0,806842;29,946370
0,437811;0,683321;0,818421;30,505781
0,426554;0,705480;0,800526;30,126780
0,431614;0,659509;0,813684;31,174950
0,401020;0,655940;0,823684;30,038377
