training_loss;validation_loss;validation_accuracy;epoch_time
0,741780;0,772101;0,777368;28,197603
0,719758;0,776333;0,775263;28,114237
0,739467;0,798727;0,764737;28,098674
0,742737;0,758126;0,779474;28,037226
0,740289;0,790092;0,769474;27,923703
0,705641;0,765970;0,782632;27,977939
0,714822;0,771906;0,780000;28,245098
0,698529;0,803157;0,776316;28,013257
0,689506;0,759038;0,783158;27,994191
0,718298;0,809890;0,767895;27,903851
0,703479;0,809168;0,772632;28,004616
0,697065;0,818939;0,760000;28,109561
0,663891;0,763958;0,780000;27,830353
0,677487;0,749812;0,785789;27,933406
0,675842;0,782779;0,781579;28,176757
0,675210;0,769641;0,784211;28,080305
0,662767;0,751456;0,791579;27,667582
0,636230;0,746035;0,790526;28,101891
0,671985;0,755273;0,791053;27,961914
0,652923;0,745051;0,786842;27,857823
0,644169;0,799990;0,775263;27,998529
0,645384;0,757843;0,782105;27,869304
0,642234;0,749463;0,782632;27,770175
0,621106;0,769252;0,778947;27,944769
0,617023;0,740744;0,784737;27,999193
0,616456;0,798013;0,772632;28,064394
0,593819;0,775247;0,783158;28,022807
0,587214;0,753078;0,780526;27,885525
0,616180;0,749852;0,787895;28,057557
0,626393;0,775018;0,777368;27,668381
0,600309;0,786295;0,788947;28,041362
0,599581;0,719778;0,795789;27,902082
0,601702;0,750947;0,792632;27,950969
0,578331;0,738948;0,795263;28,017123
0,595655;0,751079;0,791053;27,875581
0,573803;0,717849;0,796316;27,917887
0,568934;0,747916;0,786842;27,867485
0,598026;0,769177;0,794211;27,872597
0,563380;0,739626;0,793684;28,039236
0,561951;0,747628;0,789474;27,856362
0,559977;0,749432;0,789474;28,096030
0,543369;0,779924;0,773158;27,895501
0,556556;0,765220;0,790000;27,723351
0,531581;0,730457;0,795263;28,165242
0,554795;0,756519;0,791579;27,847502
0,554914;0,740249;0,793158;27,863296
0,524895;0,748048;0,786842;27,987628
0,548346;0,777720;0,780526;27,884007
0,539200;0,727520;0,791579;27,776801
0,527310;0,767575;0,793158;27,985744
0,515103;0,731596;0,790526;27,752349
0,521246;0,733509;0,797895;27,988505
0,532232;0,780312;0,785789;27,903790
0,496081;0,787523;0,783158;27,853580
0,528805;0,735797;0,785263;28,033035
0,504434;0,780227;0,775263;27,822932
0,530815;0,731523;0,795263;27,956725
0,498058;0,769254;0,793158;27,812858
0,507016;0,754579;0,797368;27,804732
0,530023;0,730017;0,796842;27,860205
0,501141;0,750144;0,786842;27,728783
0,496126;0,764301;0,795263;27,940077
0,502371;0,824833;0,791579;28,097231
0,511227;0,788207;0,783684;27,827609
0,489307;0,746158;0,797368;27,882064
0,489956;0,782872;0,795263;27,986828
0,451671;0,782882;0,793158;27,826284
0,483002;0,756206;0,801579;27,924826
0,484528;0,782427;0,781053;27,861853
0,493560;0,791663;0,795789;27,856992
0,447814;0,750613;0,802632;27,985059
0,466906;0,799474;0,786842;27,595788
0,462612;0,772917;0,787368;27,912721
0,471771;0,791403;0,794211;27,774065
0,477363;0,776991;0,791579;28,071452
0,464828;0,758747;0,791579;27,836627
0,465381;0,753123;0,801053;27,807158
0,451113;0,775747;0,791579;27,851394
0,458931;0,778661;0,794737;27,797993
0,487399;0,782649;0,787368;27,952831
0,455485;0,740293;0,796316;27,487733
0,454979;0,781781;0,792632;28,041039
0,446059;0,758086;0,795263;27,694203
0,444687;0,802948;0,789474;27,468667
0,464100;0,808567;0,798421;28,054863
0,454964;0,748186;0,798421;27,690236
0,454919;0,767115;0,794211;27,813455
0,462391;0,764923;0,796316;27,775331
0,430367;0,763730;0,795263;27,691032
0,449041;0,745640;0,805789;27,859989
0,424170;0,755797;0,798421;27,528462
0,444164;0,770144;0,801053;27,863405
0,422065;0,770641;0,797368;27,954073
0,420505;0,775703;0,806316;27,798406
0,442375;0,811762;0,795263;27,661110
0,425874;0,777753;0,798947;27,525586
0,424948;0,773107;0,800526;27,979113
0,431914;0,779877;0,798947;27,753225
0,443191;0,800385;0,785789;27,631320
0,426516;0,761777;0,795789;27,754801
