training_loss;validation_loss;validation_accuracy;epoch_time
0,658401;0,774145;0,761170;28,264303
0,658055;0,722477;0,767021;28,450500
0,663564;0,692506;0,792553;28,062615
0,685791;0,703447;0,786702;28,111967
0,646041;0,715949;0,781383;28,160453
0,660083;0,696369;0,785106;28,207591
0,645576;0,706332;0,779255;28,281998
0,625264;0,745516;0,778723;28,204393
0,628431;0,702277;0,786170;28,054036
0,630559;0,690000;0,778191;28,063506
0,643630;0,725357;0,781383;27,874066
0,617113;0,717718;0,787766;28,031743
0,621382;0,733025;0,773404;28,090453
0,611344;0,722289;0,785638;28,138322
0,604048;0,689727;0,787234;28,143196
0,602844;0,686614;0,788830;28,000139
0,587911;0,691654;0,789362;28,205182
0,589499;0,676763;0,787766;28,427472
0,607814;0,696532;0,787234;27,988098
0,579562;0,735356;0,788298;28,141754
0,576202;0,671316;0,795213;27,521586
0,580773;0,709277;0,784043;31,383273
0,554953;0,689755;0,788830;29,689117
0,575199;0,684364;0,789362;29,998639
0,567105;0,707739;0,788830;29,879105
0,568705;0,685846;0,791489;29,893689
0,553708;0,712096;0,796277;30,127214
0,566972;0,732692;0,772340;29,174129
0,550117;0,735971;0,781383;28,791713
0,521051;0,685951;0,794681;28,815285
0,555126;0,709085;0,789894;29,004073
0,538173;0,701255;0,790957;28,774163
0,538005;0,673662;0,798404;28,834952
0,542687;0,716305;0,786170;28,822198
0,529890;0,686722;0,786702;28,885615
0,520289;0,715305;0,792021;28,738531
0,518227;0,694111;0,792021;28,789620
0,521599;0,686909;0,788830;29,216130
0,518215;0,676738;0,799468;28,813210
0,533955;0,707540;0,785106;28,856922
0,494843;0,696398;0,793617;29,001826
0,500557;0,692697;0,794149;28,941098
0,499040;0,692898;0,791489;28,409829
0,500179;0,716757;0,782979;28,535013
0,512294;0,675361;0,801596;29,846141
0,495092;0,693987;0,788830;29,279579
0,502886;0,691973;0,787766;29,004845
0,491054;0,687283;0,793085;30,488193
0,497626;0,733203;0,783511;29,510900
0,484862;0,724528;0,785106;29,949179
0,475756;0,681079;0,795745;29,510767
0,485378;0,709042;0,781915;32,166114
0,468335;0,706054;0,797340;28,971150
0,492619;0,653113;0,803723;28,529083
0,458499;0,687949;0,793617;28,804993
0,447799;0,682744;0,794681;28,474329
0,467842;0,696776;0,793085;28,876922
0,464711;0,707519;0,789894;29,680051
0,456790;0,680644;0,799468;28,557705
0,456991;0,715865;0,795745;28,651500
0,448318;0,706632;0,797340;29,301323
0,459683;0,714432;0,789362;30,565178
0,458577;0,716914;0,788298;31,695168
0,452474;0,693522;0,793085;29,974689
0,441032;0,691941;0,801596;29,330290
0,466065;0,730196;0,785106;29,758689
0,450565;0,684358;0,793617;30,542217
0,449920;0,712678;0,781915;29,449277
0,436882;0,721777;0,792021;29,567199
0,451415;0,717354;0,790426;29,605294
0,426837;0,727020;0,779255;29,778749
0,444698;0,709796;0,790957;29,222489
0,445305;0,702471;0,789894;28,337793
0,425724;0,686827;0,801064;28,925059
0,431858;0,707705;0,807979;29,524253
0,448882;0,692689;0,795745;29,721391
0,414356;0,717860;0,799468;29,144812
0,407182;0,726066;0,792553;29,225413
0,430669;0,680058;0,800000;29,553496
0,425790;0,738742;0,790426;28,898239
0,420784;0,694040;0,802128;29,467410
0,422218;0,698534;0,797340;32,197427
0,413977;0,701359;0,797340;32,910457
0,406747;0,701812;0,798936;33,416711
0,408404;0,700527;0,796809;30,404090
0,401228;0,686959;0,800532;28,382358
0,424258;0,708285;0,795745;28,328210
0,409136;0,693703;0,799468;28,752386
0,403581;0,697525;0,795213;30,443343
0,418291;0,703221;0,800000;29,232567
0,397847;0,672961;0,802128;30,120281
0,384181;0,724315;0,793085;29,175770
0,401722;0,718507;0,800532;31,613106
0,420287;0,708489;0,796809;29,968255
0,389248;0,679130;0,801596;31,289430
0,394238;0,719244;0,791489;32,000642
0,388928;0,733554;0,795745;29,259623
0,397700;0,689509;0,797872;30,415403
0,391925;0,735068;0,789362;29,688756
0,403020;0,665016;0,805319;28,883466
