training_loss;validation_loss;validation_accuracy;epoch_time
0,657013;0,774746;0,785263;28,485325
0,658835;0,746468;0,781579;28,558382
0,670872;0,793815;0,787368;28,288478
0,664357;0,750759;0,785263;27,967088
0,658371;0,746722;0,781579;28,382027
0,635453;0,734845;0,781579;28,338623
0,635001;0,798714;0,765263;28,179051
0,638076;0,739258;0,788421;28,136589
0,619209;0,752004;0,786842;28,290836
0,634499;0,747903;0,779474;28,018047
0,625145;0,759179;0,785789;28,313914
0,616108;0,717265;0,791053;28,149515
0,613682;0,716744;0,788947;28,365930
0,601709;0,725601;0,802105;28,109679
0,604364;0,765177;0,790526;28,127482
0,610779;0,748430;0,791579;28,009426
0,599562;0,720077;0,801579;28,303869
0,570299;0,752767;0,793684;28,339217
0,594959;0,737846;0,797895;28,160532
0,579072;0,796518;0,782105;28,121997
0,597112;0,731313;0,792632;28,189713
0,570822;0,746157;0,794737;28,203756
0,610366;0,716635;0,797368;28,343434
0,578324;0,754702;0,790526;28,243844
0,578901;0,723297;0,793684;27,988928
0,557310;0,740077;0,787368;28,140459
0,559647;0,737280;0,798947;28,269874
0,582367;0,748265;0,793684;28,156994
0,568084;0,729911;0,791053;28,098191
0,549629;0,702162;0,810000;28,090076
0,543422;0,720191;0,802105;28,388003
0,550665;0,827489;0,774737;28,008504
0,532490;0,698504;0,809474;28,066474
0,535265;0,695189;0,810526;28,349162
0,528459;0,706122;0,801579;27,957908
0,548036;0,736284;0,804211;28,202251
0,533297;0,763084;0,802632;28,376523
0,515801;0,762371;0,796316;28,106292
0,540340;0,756540;0,785263;28,143747
0,533506;0,722471;0,799474;28,131289
0,503566;0,732986;0,803158;28,165393
0,531412;0,754974;0,795789;28,395770
0,531462;0,704233;0,800526;28,334124
0,521083;0,735035;0,800526;28,457792
0,499840;0,704720;0,814211;28,015835
0,509674;0,733383;0,797895;28,151095
0,490932;0,727018;0,805263;27,944254
0,487968;0,765976;0,800000;28,209031
0,495915;0,708434;0,812632;28,148775
0,479637;0,771791;0,806842;28,075156
0,509082;0,724355;0,803684;28,142615
0,503725;0,738314;0,806842;28,032835
0,510491;0,761301;0,796842;28,087556
0,491564;0,715509;0,811053;28,289782
0,469778;0,692356;0,814737;28,136027
0,495877;0,739894;0,802632;28,012681
0,478618;0,775619;0,793684;28,022617
0,489029;0,755751;0,808421;28,182631
0,468698;0,736621;0,802105;28,132991
0,461481;0,712957;0,803158;28,228316
0,463675;0,750991;0,793684;27,998197
0,456320;0,695599;0,816842;28,252048
0,456477;0,745348;0,807368;28,145431
0,456281;0,706150;0,810000;28,142258
0,471832;0,738974;0,810000;27,998819
0,469009;0,753547;0,802105;28,321860
0,436027;0,770078;0,798947;28,163806
0,459943;0,699097;0,807895;28,307084
0,464162;0,734543;0,810526;28,086488
0,446875;0,718476;0,818421;28,246178
0,455666;0,689651;0,813158;28,119120
0,441427;0,773815;0,804737;28,325259
0,433189;0,747086;0,806842;28,072163
0,454676;0,695176;0,813158;28,228385
0,439899;0,714678;0,816842;28,147690
0,429935;0,720528;0,817368;28,138850
0,439717;0,739889;0,802632;28,125365
0,432927;0,716933;0,816316;28,180210
0,448990;0,702994;0,815789;28,250119
0,446336;0,740051;0,808421;28,235700
0,447313;0,727608;0,806316;28,202082
0,438442;0,706882;0,809474;28,062333
0,424601;0,722970;0,811053;28,154322
0,447076;0,696786;0,816842;28,349535
0,410959;0,765911;0,804211;28,118696
0,434160;0,775383;0,803684;28,176826
0,408258;0,746248;0,807895;28,277164
0,433715;0,713109;0,807368;28,248507
0,428230;0,748652;0,812632;28,335361
0,412057;0,746135;0,808947;28,263773
0,412826;0,714735;0,812105;28,187060
0,428442;0,761261;0,809474;28,275388
0,430625;0,738654;0,808421;28,167111
0,433515;0,711154;0,812632;28,245736
0,430431;0,722738;0,817368;28,299349
0,403859;0,725533;0,813158;28,140513
0,421777;0,704978;0,816842;28,152359
0,408113;0,789664;0,802105;28,423577
0,417694;0,705387;0,813158;28,168202
0,427854;0,710032;0,813684;28,156266
