training_loss;validation_loss;validation_accuracy;epoch_time
0,813546;0,819085;0,758511;28,471144
0,796041;0,828034;0,755851;27,915117
0,803072;0,833886;0,747340;28,159069
0,799987;0,811579;0,763298;28,128262
0,765058;0,840217;0,748404;27,987902
0,760621;0,807791;0,767553;28,036384
0,750573;0,850905;0,755851;28,060112
0,778952;0,811577;0,764894;28,271809
0,763208;0,822551;0,764894;27,956997
0,761718;0,820398;0,758511;27,835992
0,760308;0,838744;0,757979;28,032818
0,734090;0,852554;0,755851;27,923807
0,737743;0,853819;0,745745;27,867445
0,718514;0,819361;0,764894;28,110948
0,740499;0,813784;0,767021;27,934776
0,721574;0,855261;0,757979;27,937342
0,701946;0,811793;0,763830;28,195533
0,698258;0,850847;0,752128;27,778219
0,707328;0,793645;0,775000;28,325735
0,678174;0,818125;0,763298;27,854569
0,689629;0,796746;0,778191;28,008535
0,695434;0,838410;0,756915;27,957953
0,690443;0,825964;0,765426;28,009404
0,667569;0,788892;0,777128;27,836020
0,668243;0,793591;0,773936;28,005997
0,659705;0,748771;0,786702;27,773424
0,649901;0,771577;0,771809;27,932577
0,663783;0,816070;0,770745;27,969674
0,647368;0,901056;0,737234;27,991951
0,647782;0,803181;0,776596;27,832303
0,645131;0,778429;0,779787;28,015320
0,629904;0,767714;0,782979;27,873494
0,621710;0,791717;0,778723;27,861104
0,612648;0,793864;0,785638;28,108345
0,627526;0,785695;0,780319;28,029920
0,605422;0,800896;0,781383;28,056590
0,616485;0,770416;0,788298;27,971619
0,602484;0,765163;0,783511;28,115320
0,600643;0,799959;0,780319;28,015978
0,615513;0,754544;0,782447;28,072467
0,589036;0,763200;0,793085;28,109746
0,598573;0,789594;0,778723;27,969557
0,568142;0,799344;0,780851;27,950581
0,580114;0,757121;0,785106;28,078985
0,580605;0,785230;0,786170;27,920224
0,583534;0,815259;0,771809;27,944221
0,601902;0,766380;0,782447;27,992228
0,548655;0,777836;0,785106;28,241480
0,577371;0,774582;0,788830;27,977072
0,572403;0,815709;0,776596;28,009309
0,550760;0,762509;0,788298;28,206703
0,569884;0,733178;0,795745;28,035734
0,551708;0,773130;0,789894;27,940950
0,557127;0,865152;0,760106;28,108903
0,543559;0,780693;0,787234;27,900430
0,558253;0,794582;0,780851;27,872639
0,549942;0,776788;0,793617;28,134390
0,539576;0,808041;0,779787;27,748941
0,546227;0,780396;0,790426;28,067567
0,519666;0,792085;0,793085;27,862076
0,522421;0,843311;0,773404;28,089201
0,523939;0,784838;0,791489;27,978803
0,538142;0,768343;0,780319;28,055962
0,507185;0,864362;0,780319;27,999374
0,523393;0,769509;0,793085;27,820960
0,508416;0,751912;0,786702;27,828635
0,502761;0,787058;0,794149;28,109173
0,508448;0,789797;0,795745;27,939351
0,491166;0,792784;0,791489;27,901267
0,517296;0,881282;0,767553;28,185352
0,511333;0,900995;0,748404;28,101138
0,500588;0,788762;0,787766;27,867583
0,505294;0,799324;0,789894;27,803448
0,477276;0,871489;0,769149;28,036805
0,499692;0,766074;0,793617;28,087415
0,491712;0,821362;0,784574;28,395126
0,475966;0,789051;0,797872;27,943093
0,474725;0,778498;0,794149;27,900391
0,482897;0,782077;0,781383;28,120240
0,479077;0,765472;0,797340;27,989809
0,445622;0,777155;0,797872;28,168871
0,466850;0,788130;0,798404;27,875719
0,463166;0,770988;0,788830;28,045638
0,490686;0,822872;0,786170;28,067495
0,453311;0,776605;0,792553;27,955260
0,474004;0,767856;0,795745;27,990586
0,460587;0,804145;0,780851;27,707104
0,455484;0,790836;0,795213;27,898311
0,456777;0,813645;0,798936;27,865056
0,471520;0,795552;0,789894;28,182637
0,460450;0,799056;0,789894;28,049963
0,476935;0,814534;0,789362;27,895362
0,450972;0,773217;0,793617;28,015460
0,429644;0,794098;0,795745;27,920111
0,443006;0,749177;0,798936;27,955308
0,436454;0,807891;0,796809;28,230803
0,441861;0,751988;0,798936;27,807876
0,434289;0,789150;0,790957;27,962013
0,443099;0,757745;0,795745;28,110888
0,448948;0,795597;0,791489;27,851009
