training_loss;validation_loss;validation_accuracy;epoch_time
0,712389;0,770797;0,773158;28,178209
0,707065;0,774159;0,763684;28,202919
0,685319;0,790802;0,764211;28,272705
0,684321;0,747767;0,779474;28,162067
0,693134;0,764613;0,777895;28,017067
0,672574;0,778207;0,772105;27,944831
0,674147;0,723055;0,787368;27,992066
0,665262;0,737156;0,780000;28,202933
0,661123;0,798281;0,769474;28,109389
0,655281;0,733520;0,781053;28,062143
0,657297;0,727203;0,790000;27,939640
0,654955;0,732813;0,793684;27,834859
0,645730;0,844245;0,758947;28,154058
0,631740;0,750592;0,781053;27,978305
0,644991;0,740032;0,778947;28,019839
0,626159;0,752538;0,773158;28,078554
0,639609;0,725648;0,779474;28,257872
0,616021;0,754082;0,778421;28,314006
0,617341;0,735292;0,787368;27,830815
0,624238;0,747633;0,783684;28,083332
0,612471;0,750612;0,782632;27,838711
0,611779;0,783148;0,771579;27,955414
0,587692;0,724862;0,785263;28,085481
0,593945;0,747350;0,788421;28,046142
0,617086;0,751731;0,782105;27,940206
0,607383;0,730821;0,787895;27,824147
0,601797;0,742616;0,788947;27,788708
0,580045;0,744376;0,784211;27,975007
0,583676;0,756008;0,776842;27,914364
0,570934;0,772916;0,767368;28,022271
0,580224;0,768470;0,781579;27,889845
0,596844;0,750026;0,786842;27,961756
0,588603;0,780087;0,782632;27,784697
0,556281;0,745781;0,787368;27,975959
0,554083;0,750203;0,789474;27,954143
0,546261;0,767669;0,782632;27,915699
0,562849;0,744969;0,782632;27,926013
0,568400;0,712603;0,787895;27,707512
0,543856;0,755103;0,787368;28,010222
0,568865;0,736821;0,791579;27,786909
0,534449;0,783235;0,782105;27,916437
0,549289;0,732307;0,795263;28,171913
0,526936;0,745784;0,797368;27,631376
0,541854;0,724386;0,788947;27,808927
0,528574;0,726848;0,790000;27,976474
0,529676;0,719743;0,784211;28,000885
0,519130;0,755102;0,795263;28,002053
0,540644;0,717723;0,796842;27,875079
0,533522;0,751997;0,793684;28,025882
0,503666;0,770765;0,785263;27,859552
0,524720;0,741745;0,793684;27,683824
0,501107;0,711952;0,795263;28,011757
0,518444;0,739862;0,789474;27,940946
0,508698;0,771030;0,783684;27,804841
0,503635;0,752493;0,784211;28,202917
0,500903;0,748703;0,781579;27,953103
0,510186;0,728387;0,797368;27,927797
0,507936;0,754974;0,788947;27,843349
0,497106;0,740969;0,784211;28,105955
0,499768;0,760250;0,790000;27,771692
0,488580;0,755993;0,791579;27,838461
0,494731;0,735374;0,801579;28,006843
0,480306;0,734130;0,792105;27,917959
0,482604;0,774243;0,794211;28,024132
0,488759;0,778117;0,800000;28,019741
0,470960;0,745479;0,801053;27,825683
0,463916;0,756915;0,801579;27,963096
0,465148;0,747236;0,798421;27,930039
0,482360;0,745808;0,786842;27,901344
0,478516;0,744678;0,788947;28,009857
0,458672;0,744993;0,801053;28,041225
0,483443;0,758900;0,798421;27,799018
0,472595;0,745594;0,804211;28,047810
0,473307;0,767053;0,791053;27,657515
0,452021;0,818703;0,786316;28,073175
0,467946;0,791420;0,794211;28,053065
0,472565;0,790518;0,803684;27,872143
0,478956;0,771483;0,790000;27,858838
0,459841;0,762916;0,791053;28,154815
0,456507;0,750424;0,796842;27,988124
0,452402;0,810026;0,787368;28,050634
0,468587;0,750707;0,802105;27,783267
0,441997;0,729160;0,803158;28,179224
0,449802;0,807757;0,788421;28,078444
0,440502;0,799791;0,793684;27,903389
0,455519;0,731565;0,796842;28,051073
0,446697;0,761057;0,793158;27,898862
0,434499;0,821215;0,792105;28,200372
0,445252;0,767004;0,788947;28,003029
0,433479;0,737308;0,794737;27,894662
0,425046;0,792520;0,793158;28,018737
0,431922;0,783687;0,784737;27,948259
0,403986;0,756450;0,800526;27,982625
0,432102;0,774355;0,798947;27,911591
0,420688;0,771613;0,796842;28,064385
0,431733;0,794973;0,796842;28,009861
0,413084;0,801087;0,795263;28,016763
0,424436;0,761211;0,806316;27,994517
0,409892;0,784174;0,803684;28,150553
0,408292;0,824864;0,793684;27,961828
