training_loss;validation_loss;validation_accuracy;epoch_time
0,680982;0,826979;0,747895;28,294057
0,668514;0,775832;0,773684;28,471598
0,670823;0,777301;0,764737;27,975134
0,665388;0,812084;0,763684;27,968782
0,656076;0,749682;0,778421;28,321811
0,651424;0,801201;0,758421;28,087945
0,642947;0,793250;0,761579;28,150432
0,654419;0,816940;0,761579;27,962511
0,641983;0,798826;0,763684;28,104113
0,629283;0,784313;0,771579;27,969897
0,624070;0,779370;0,775789;28,036964
0,632198;0,762794;0,771579;28,020119
0,646864;0,763222;0,776842;27,974874
0,616307;0,752257;0,771053;27,805328
0,627862;0,809174;0,768947;28,229473
0,624512;0,745634;0,782632;27,962042
0,619587;0,763068;0,776842;28,406029
0,600434;0,747157;0,786316;28,032883
0,617989;0,766684;0,771053;27,965417
0,603893;0,759231;0,777368;27,977872
0,594765;0,771298;0,770526;27,957558
0,592567;0,803831;0,765263;28,051209
0,569101;0,778445;0,776842;27,978246
0,572049;0,850315;0,756842;28,140605
0,590684;0,813867;0,765789;27,963105
0,589607;0,803379;0,773684;27,918449
0,566738;0,786774;0,777368;28,357633
0,580016;0,776169;0,770526;27,849306
0,582763;0,763063;0,785789;28,079332
0,560356;0,794011;0,766316;27,842128
0,571312;0,779289;0,768947;28,150445
0,574519;0,769579;0,774211;28,069787
0,533478;0,773054;0,777368;27,720581
0,549434;0,803236;0,771579;28,079455
0,548292;0,795508;0,776842;28,044469
0,533549;0,763459;0,771579;28,055241
0,541348;0,787534;0,783158;27,797869
0,554666;0,806602;0,775263;28,199120
0,548423;0,797318;0,772632;27,939475
0,541989;0,804304;0,774737;27,938444
0,526120;0,771782;0,782105;27,967387
0,523343;0,771901;0,780000;28,109826
0,517979;0,810709;0,767895;28,093117
0,526695;0,763740;0,784737;27,958422
0,515671;0,796377;0,771579;27,898662
0,534013;0,838937;0,764737;27,998074
0,527284;0,786815;0,784211;27,876085
0,523413;0,792964;0,775263;27,956286
0,517778;0,758447;0,783684;27,905440
0,505984;0,825591;0,765263;27,952366
0,504368;0,769863;0,777895;27,954928
0,516048;0,778841;0,782105;28,033197
0,515008;0,794427;0,780526;28,133731
0,490948;0,879330;0,765263;27,934779
0,509935;0,756850;0,792632;27,803918
0,511199;0,781881;0,776842;27,897473
0,500993;0,765848;0,783158;28,289740
0,492348;0,767308;0,780526;28,090975
0,495321;0,781151;0,769474;28,029296
0,486348;0,772419;0,784737;28,049501
0,480886;0,771927;0,785789;28,028320
0,484712;0,755315;0,791579;28,223107
0,485178;0,766165;0,792105;27,996421
0,474382;0,788170;0,782632;28,118540
0,488028;0,752884;0,796842;27,991618
0,465582;0,844663;0,775263;27,850374
0,452873;0,780243;0,784737;27,962308
0,466831;0,783824;0,784211;28,166525
0,466114;0,804910;0,787895;28,083986
0,468530;0,793950;0,782632;28,037262
0,459612;0,844521;0,773684;28,200357
0,471890;0,783980;0,783158;27,946898
0,448188;0,806333;0,781053;27,915527
0,478045;0,783889;0,783158;28,066498
0,456013;0,833085;0,777895;28,056458
0,474625;0,791993;0,784211;28,053862
0,446779;0,821818;0,776316;27,944221
0,457151;0,791776;0,781053;28,002330
0,449450;0,806134;0,782632;28,056803
0,445795;0,806720;0,783158;28,133305
0,456151;0,806511;0,787368;28,059848
0,444079;0,781277;0,780526;28,089558
0,460593;0,795558;0,776842;27,998780
0,451376;0,804745;0,780000;27,933196
0,451388;0,821862;0,781053;28,089610
0,439253;0,764161;0,794737;28,004793
0,429156;0,795085;0,789474;28,222891
0,442619;0,766009;0,785789;28,093900
0,431514;0,794936;0,795789;28,058313
0,414840;0,838310;0,787368;28,010205
0,447442;0,788060;0,785263;27,998226
0,439805;0,823089;0,782105;28,083251
0,417527;0,796930;0,784737;27,956828
0,409234;0,788134;0,783684;28,050589
0,428650;0,764623;0,789474;28,049620
0,438229;0,766802;0,790526;27,998960
0,433577;0,847331;0,777368;27,976524
0,439833;0,798344;0,780000;27,994964
0,419219;0,817321;0,784737;27,970175
0,425907;0,798079;0,783684;28,103561
