training_loss;validation_loss;validation_accuracy;epoch_time
0,737160;0,791452;0,765789;28,212370
0,747737;0,795198;0,771579;28,228760
0,740859;0,817344;0,756316;28,197554
0,735956;0,789285;0,758421;28,008890
0,722911;0,800451;0,763158;28,094797
0,723902;0,803546;0,766316;27,918410
0,740854;0,818734;0,758421;28,038758
0,705906;0,970304;0,721053;28,165176
0,705786;0,845242;0,757368;28,071065
0,701380;0,777437;0,770526;27,871439
0,705526;0,815816;0,763158;27,974346
0,709440;0,791198;0,775789;27,920779
0,703037;0,782347;0,766316;27,913448
0,672006;0,867885;0,742632;27,916056
0,694092;0,824780;0,753684;28,069853
0,679662;0,747776;0,777368;27,854476
0,680125;0,785451;0,774737;28,146962
0,678624;0,768310;0,783684;28,114585
0,658855;0,789654;0,768421;27,958009
0,665989;0,791819;0,773158;27,799143
0,647682;0,790271;0,780000;28,007139
0,657455;0,785274;0,780526;28,023469
0,634179;0,820768;0,772632;27,965053
0,653504;0,781109;0,772632;28,052832
0,617826;0,789575;0,766842;28,214843
0,631590;0,789515;0,778421;27,965889
0,623971;0,785533;0,779474;28,027189
0,639757;0,848946;0,758421;27,834964
0,625334;0,763004;0,792105;27,922904
0,641345;0,863881;0,756316;27,959730
0,624294;0,826100;0,769474;28,108965
0,603667;0,794193;0,778421;27,894887
0,598243;0,772518;0,782105;27,896134
0,593317;0,763994;0,786842;27,916529
0,600095;0,761524;0,786316;27,780645
0,597711;0,823112;0,774211;28,166155
0,585475;0,758091;0,789474;27,887739
0,603236;0,834847;0,761579;27,907437
0,570063;0,761173;0,784737;27,920014
0,590608;0,787213;0,778421;28,109602
0,567378;0,775650;0,784211;27,764026
0,605726;0,806401;0,773684;27,968989
0,571838;0,835200;0,763684;27,990442
0,567051;0,826820;0,777368;27,966885
0,565727;0,821893;0,774737;27,895406
0,565338;0,776543;0,789474;27,888747
0,563221;0,757162;0,792632;27,889706
0,559376;0,781447;0,791053;27,997810
0,564170;0,786238;0,786316;27,901234
0,555513;0,797720;0,771053;27,875497
0,562888;0,788075;0,789474;27,888012
0,536686;0,775585;0,791579;27,956419
0,544481;0,754179;0,795789;27,823042
0,542820;0,805823;0,779474;28,053665
0,554040;0,768226;0,787895;28,045596
0,531203;0,818865;0,770000;28,157639
0,534429;0,762010;0,791053;27,796031
0,533225;0,786181;0,786842;27,944009
0,527044;0,829406;0,765263;27,870719
0,519176;0,788758;0,778947;27,722730
0,530807;0,789777;0,792105;28,116738
0,541081;0,780905;0,790526;28,110268
0,521112;0,778202;0,780000;28,005682
0,506333;0,753013;0,788947;27,980468
0,519869;0,807189;0,784211;27,874550
0,502018;0,787710;0,792105;27,820399
0,492793;0,755361;0,788421;28,314169
0,506461;0,785537;0,782105;28,104434
0,500748;0,776594;0,791053;27,829326
0,504283;0,756230;0,803158;28,075761
0,498909;0,777987;0,788421;27,889493
0,502854;0,756563;0,793684;28,048189
0,492487;0,818305;0,778421;27,936527
0,497022;0,868311;0,768421;27,886537
0,485390;0,753487;0,794737;27,996594
0,510494;0,736869;0,802105;27,838583
0,505633;0,783918;0,793684;28,073485
0,498363;0,782494;0,789474;28,017376
0,489553;0,794153;0,794737;28,019218
0,503051;0,780937;0,791579;27,866821
0,488390;0,791128;0,795789;28,006680
0,469618;0,799080;0,787895;27,926807
0,457702;0,803017;0,782105;27,941845
0,461553;0,798259;0,797368;28,319097
0,448008;0,808689;0,785263;28,051832
0,478224;0,846553;0,764737;27,956515
0,482433;0,767838;0,793158;28,017354
0,457441;0,793416;0,790000;28,072341
0,475004;0,753275;0,806842;28,001114
0,463709;0,771388;0,791053;27,971065
0,456849;0,774500;0,802105;28,179499
0,457023;0,795387;0,795789;28,157636
0,463337;0,782058;0,799474;28,068367
0,445051;0,794023;0,790526;28,131581
0,446844;0,774645;0,799474;28,005715
0,475553;0,795799;0,797895;27,912238
0,468004;0,767512;0,800000;28,044688
0,453730;0,805241;0,789474;27,779724
0,445599;0,795655;0,788947;28,088441
0,433859;0,750547;0,802105;28,162683
