training_loss;validation_loss;validation_accuracy;epoch_time
0,771434;0,922769;0,739474;28,137077
0,747075;0,828737;0,748947;28,362552
0,759217;0,810447;0,755789;28,178037
0,754230;0,890228;0,733158;27,985380
0,732774;0,842584;0,746316;28,248271
0,719461;0,891280;0,734211;28,037080
0,710197;0,839463;0,741579;27,926703
0,726087;0,834394;0,757895;28,073352
0,709419;0,852928;0,752632;27,964762
0,703915;0,865882;0,761579;28,115544
0,701780;0,823110;0,753684;28,045525
0,697359;0,844641;0,752632;28,020270
0,706758;0,879637;0,741053;28,078352
0,695867;0,848770;0,751053;27,898610
0,672207;0,814562;0,753158;28,176311
0,692687;0,804456;0,761579;28,063965
0,669032;0,849127;0,748947;27,991914
0,680907;0,795757;0,765263;27,953450
0,660609;0,810093;0,761053;28,220723
0,658633;0,886780;0,743684;27,926161
0,643965;0,800992;0,761053;28,159648
0,652543;0,862763;0,745263;28,020504
0,636289;0,810661;0,771579;28,112977
0,657386;0,785603;0,772105;27,898038
0,650754;0,826201;0,764211;28,049849
0,630330;0,797684;0,780000;28,092145
0,615537;0,858735;0,763158;27,853110
0,616716;0,871119;0,757895;28,064950
0,632195;0,840473;0,761579;27,953740
0,616595;0,823942;0,757895;28,295349
0,599782;0,849717;0,762105;27,917669
0,627389;0,826406;0,771579;28,099292
0,616129;0,871262;0,755263;28,011732
0,589602;0,832590;0,769474;28,111917
0,600597;0,803145;0,765789;28,180430
0,600367;0,879686;0,761053;27,928537
0,601319;0,830623;0,775263;27,827470
0,591161;0,837015;0,763684;28,029443
0,584014;0,805159;0,773158;28,044046
0,579625;0,800653;0,774737;28,083528
0,577555;0,832896;0,771579;28,190968
0,589434;0,835468;0,764737;27,948787
0,540640;0,825217;0,775789;27,905944
0,564592;0,844055;0,766316;27,880677
0,552606;0,834370;0,772632;28,129515
0,579692;0,820583;0,774211;28,247555
0,563901;0,807020;0,773684;27,913660
0,530157;0,816169;0,769474;28,098668
0,555443;0,838078;0,765263;28,294906
0,557469;0,791790;0,779474;27,876262
0,549303;0,843096;0,767895;28,020831
0,526613;0,809395;0,773684;28,117313
0,546580;0,818768;0,772632;28,196556
0,532245;0,830685;0,773684;27,908144
0,532420;0,875778;0,765263;28,135141
0,526079;0,841701;0,782632;27,966956
0,526545;0,809887;0,773684;27,801827
0,498853;0,796419;0,784737;28,150020
0,481430;0,972035;0,744737;28,122133
0,540699;0,875834;0,776316;27,995193
0,513069;0,880167;0,766842;28,088994
0,521287;0,834642;0,782105;28,204078
0,515232;0,864939;0,763684;28,201231
0,514000;0,817355;0,776316;27,956454
0,528723;0,828357;0,781053;27,957607
0,499389;0,811738;0,778421;28,030699
0,483460;0,832627;0,787368;27,949809
0,505166;0,820655;0,778947;28,026485
0,506134;0,855636;0,763158;27,967697
0,495724;0,873797;0,762105;28,055898
0,491478;0,834131;0,781579;27,865795
0,478670;0,843203;0,782632;28,130762
0,481370;0,830434;0,780526;28,198529
0,470439;0,814683;0,777368;28,220148
0,474027;0,828015;0,775789;28,133560
0,463052;0,853416;0,776842;27,947832
0,472295;0,839231;0,778421;28,171537
0,487206;0,865134;0,768947;28,139890
0,480890;0,825425;0,785263;27,888067
0,450549;0,788631;0,792105;28,090123
0,468740;0,807146;0,783158;28,198036
0,457715;0,874177;0,771053;27,910165
0,455032;0,811222;0,780526;28,250744
0,441932;0,832318;0,783158;27,929878
0,465066;0,822367;0,776316;28,184945
0,447972;0,821813;0,788421;28,057064
0,459317;0,843702;0,781053;28,067022
0,448027;0,806849;0,797895;28,129065
0,481996;0,819088;0,782632;28,052276
0,472411;0,789778;0,790000;28,214727
0,442536;0,810396;0,779474;28,157037
0,445706;0,837952;0,778947;28,164957
0,451780;0,856214;0,783684;27,989824
0,451035;0,837276;0,785789;28,074437
0,453702;0,807512;0,783684;28,034627
0,445980;0,830619;0,785263;27,927379
0,453400;0,823162;0,786316;27,973066
0,437920;0,808728;0,790000;28,110866
0,438630;0,843821;0,776842;28,127667
0,424956;0,864931;0,773158;27,879434
