training_loss;validation_loss;validation_accuracy;epoch_time
0,718006;0,758609;0,774737;28,301887
0,697075;0,760652;0,777368;28,153014
0,695500;0,735994;0,779474;28,079538
0,698447;0,783775;0,777368;27,988285
0,681003;0,860953;0,762632;28,094609
0,688723;0,759999;0,758421;27,993033
0,688174;0,760781;0,775789;28,066683
0,670533;0,804445;0,753684;28,196344
0,671789;0,731068;0,782632;27,569470
0,660488;0,767064;0,782632;28,163979
0,661049;0,758995;0,780000;28,031384
0,647708;0,758902;0,785263;28,101339
0,637855;0,781581;0,768421;28,042609
0,650697;0,747162;0,783684;27,898652
0,665778;0,776970;0,778421;27,917940
0,632910;0,759853;0,778947;28,308961
0,652674;0,756007;0,781579;27,911224
0,616932;0,797459;0,772105;28,014766
0,653195;0,753393;0,784737;28,076654
0,625649;0,722681;0,792105;28,336600
0,627673;0,752356;0,787895;27,902641
0,622541;0,811902;0,773684;27,893125
0,630742;0,743996;0,785789;28,054133
0,621864;0,772027;0,778947;27,752841
0,602868;0,779636;0,780000;27,986137
0,614269;0,730346;0,787895;27,881600
0,605804;0,779778;0,788421;27,747883
0,591911;0,776823;0,788947;28,062038
0,594991;0,776457;0,782105;28,000007
0,609086;0,761377;0,783158;28,038956
0,573350;0,726556;0,792105;27,877885
0,604195;0,756061;0,780526;27,710135
0,595136;0,730016;0,790526;27,888159
0,584269;0,799007;0,770526;28,168544
0,571543;0,739111;0,784737;27,828228
0,565377;0,748669;0,786842;27,904757
0,568815;0,740024;0,780000;27,780509
0,571925;0,733849;0,785263;27,771016
0,547881;0,776845;0,786316;27,949246
0,549412;0,795028;0,775263;28,040249
0,545556;0,784601;0,785263;27,814726
0,540084;0,766209;0,784737;27,981351
0,547906;0,765310;0,785263;28,002026
0,552102;0,727470;0,795263;27,882477
0,533460;0,763220;0,788421;27,815501
0,541247;0,778657;0,781053;28,007479
0,544908;0,769305;0,779474;27,980413
0,532056;0,717045;0,793684;27,783592
0,520346;0,756420;0,792632;27,891286
0,535408;0,735387;0,790000;27,710384
0,521238;0,763323;0,792105;27,919423
0,501657;0,760456;0,800000;27,883793
0,522854;0,726411;0,793158;27,943078
0,534536;0,735099;0,792105;27,794975
0,502330;0,722018;0,795263;27,841152
0,528778;0,744962;0,784211;27,817317
0,498954;0,762875;0,793684;28,167156
0,502840;0,724599;0,800526;27,702548
0,489612;0,734406;0,797895;27,771594
0,499406;0,787024;0,782632;27,728302
0,503908;0,739432;0,783684;28,097397
0,489219;0,740287;0,795789;27,573720
0,504425;0,754898;0,778421;28,112648
0,499753;0,747387;0,788947;27,490616
0,478340;0,746186;0,797368;27,874193
0,500764;0,728490;0,793684;27,961529
0,478310;0,748258;0,793684;27,661563
0,490717;0,748434;0,796316;27,691940
0,463335;0,804424;0,792105;27,526916
0,481371;0,779591;0,794211;28,115032
0,492107;0,728431;0,788421;27,545827
0,478647;0,735975;0,798421;27,967417
0,497138;0,738879;0,803158;27,468223
0,480939;0,743544;0,790000;28,079329
0,474640;0,739616;0,796316;27,570080
0,455200;0,748349;0,788421;27,842826
0,468639;0,736425;0,795789;27,714538
0,469858;0,760584;0,799474;27,644658
0,447613;0,777318;0,788421;28,062836
0,452981;0,765414;0,786316;28,005559
0,467671;0,747209;0,792105;28,400923
0,458030;0,793721;0,787368;28,202371
0,462419;0,775925;0,793158;28,094231
0,480019;0,757232;0,795263;28,080450
0,454579;0,764743;0,791053;28,395260
0,453398;0,719456;0,807895;28,047915
0,435250;0,784618;0,781579;28,328336
0,438359;0,780825;0,788421;28,460374
0,453356;0,800427;0,792105;28,411477
0,443511;0,742197;0,793684;28,239894
0,447527;0,739075;0,793158;28,417468
0,434055;0,749319;0,796842;28,265098
0,445699;0,770973;0,790000;28,230611
0,424759;0,738278;0,794737;28,301057
0,433603;0,747895;0,798947;28,181471
0,442632;0,767663;0,787895;28,186466
0,459457;0,765013;0,791579;28,406025
0,432571;0,712695;0,797895;28,176967
0,421583;0,758451;0,785789;28,242105
0,432317;0,776527;0,793684;28,166967
