training_loss;validation_loss;validation_accuracy;epoch_time
0,591925;0,754600;0,777128;28,166753
0,588486;0,703222;0,790957;28,493644
0,576018;0,728273;0,788298;27,861643
0,581696;0,673451;0,804255;27,977755
0,588117;0,734254;0,789894;28,102659
0,597689;0,720300;0,792553;28,055555
0,570112;0,710868;0,789894;27,907270
0,567720;0,690760;0,794681;28,123785
0,556997;0,700827;0,800000;27,934696
0,569527;0,719075;0,794681;28,023765
0,559489;0,748095;0,778191;28,174990
0,533193;0,698691;0,797872;27,990197
0,558191;0,699619;0,790426;28,014794
0,544892;0,698253;0,802660;27,885446
0,537568;0,742017;0,800000;27,854494
0,530451;0,724395;0,789362;28,075253
0,539488;0,719752;0,799468;27,820820
0,532768;0,714758;0,793085;27,919645
0,526932;0,729883;0,784574;27,808537
0,538593;0,712834;0,808511;27,861416
0,513861;0,716275;0,797340;28,010204
0,529034;0,754395;0,775000;27,894153
0,523846;0,719556;0,794681;28,072548
0,523188;0,692188;0,797340;27,997936
0,523083;0,711024;0,801064;28,015864
0,504916;0,731317;0,791489;28,029228
0,504718;0,722852;0,800532;27,888815
0,483891;0,713120;0,794681;28,017447
0,503641;0,665500;0,807979;28,034650
0,483347;0,705391;0,796277;28,071502
0,506191;0,694290;0,793617;27,808640
0,501884;0,701802;0,800532;27,906815
0,500056;0,727331;0,787234;28,190743
0,508807;0,705785;0,799468;27,901501
0,478326;0,719416;0,803191;28,011977
0,466343;0,704085;0,802128;27,994549
0,471160;0,700662;0,801596;27,907339
0,480150;0,739923;0,785638;27,985315
0,472967;0,706290;0,805851;27,896040
0,477343;0,682341;0,802660;27,881807
0,473740;0,721388;0,810638;28,050247
0,461554;0,721676;0,793085;28,027938
0,472912;0,705490;0,804255;28,015595
0,449594;0,730502;0,798936;28,035894
0,486754;0,694962;0,804787;28,097939
0,473002;0,694767;0,817553;28,038811
0,463948;0,738911;0,797340;28,089770
0,459586;0,718022;0,800532;27,893671
0,449514;0,738632;0,796277;27,912538
0,435867;0,695482;0,803723;28,006975
0,454733;0,675404;0,820745;27,955655
0,463838;0,692849;0,802660;27,902257
0,433878;0,703558;0,798936;28,075901
0,435857;0,698072;0,813298;28,012948
0,434605;0,715874;0,806383;28,028804
0,417328;0,688985;0,809574;27,911257
0,439050;0,674897;0,812234;27,954396
0,434003;0,693436;0,805319;27,833521
0,444890;0,674392;0,807979;28,000761
0,429982;0,714926;0,798936;28,116706
0,404055;0,686108;0,811170;27,752672
0,424201;0,685176;0,818085;28,061426
0,421370;0,703821;0,814362;27,926431
0,436941;0,697603;0,807447;28,204373
0,413892;0,751170;0,796809;27,753470
0,402649;0,677044;0,812234;28,052851
0,417592;0,718246;0,809574;27,889517
0,411125;0,755623;0,793617;28,021626
0,404681;0,672322;0,808511;28,006137
0,407717;0,705464;0,805851;27,998321
0,391895;0,717758;0,801064;28,058729
0,413238;0,728126;0,797872;27,728290
0,424863;0,690338;0,811702;28,213607
0,417129;0,747700;0,797872;28,092209
0,401477;0,698968;0,805319;27,916635
0,388054;0,731974;0,808511;27,987579
0,383134;0,725193;0,807979;28,249983
0,402053;0,711813;0,809043;27,836997
0,387487;0,691835;0,821809;28,148422
0,397126;0,692007;0,811702;27,935336
0,401246;0,735640;0,797872;27,983489
0,390075;0,714122;0,802660;27,999807
0,379685;0,727595;0,797872;28,188477
0,391040;0,680471;0,809574;28,134242
0,381823;0,691567;0,817553;28,033207
0,390438;0,717126;0,811702;27,935791
0,393567;0,716816;0,814362;27,979032
0,399101;0,713670;0,799468;28,019692
0,379328;0,712668;0,807447;28,046644
0,397007;0,760779;0,797872;27,989812
0,380615;0,767580;0,801064;27,783897
0,355686;0,717138;0,802660;28,088783
0,355848;0,746364;0,812234;27,950332
0,386427;0,752251;0,801596;28,130580
0,361377;0,724735;0,806915;27,969578
0,369055;0,695336;0,815957;28,105987
0,385098;0,750366;0,810106;27,727021
0,369594;0,709687;0,814894;28,142959
0,349396;0,737778;0,806383;27,891502
0,361469;0,779238;0,803191;28,215837
