train_loss;val_loss;val_acc;class_acc;dt;
2,89412950397;2,80773024405;0,0630040322581;0,0;26,8913450241;
2,86723721266;2,80904214997;0,0413306451613;0,0;25,9143629074;
2,86575986028;2,81186654106;0,0715725806452;0,0;25,9629869461;
2,83117534518;2,78017684721;0,104838709677;0,0;26,9683001041;
2,75981206656;2,72354657419;0,144153225806;0,0;26,9262990952;
2,71171039701;2,68627944685;0,201108870968;0,0;26,945734024;
2,62606344819;2,64230096725;0,214717741935;0,0;26,9859340191;
2,52936960101;2,5762155479;0,245967741935;0,0;27,0157549381;
2,49015983462;2,4900152068;0,270161290323;0,0;27,0948688984;
2,37061553061;2,41066741751;0,304939516129;0,0;27,7614941597;
2,2515585357;2,35611946544;0,324596774194;0,0;27,231744051;
2,31945146501;2,43251664985;0,296875;0,0;26,1122319698;
3,67580809534;2,87758301535;0,0488911290323;0,0;25,98615098;
2,91868252754;2,84154204399;0,0488911290323;0,0;25,8873951435;
2,88288237095;2,83468867886;0,0483870967742;0,0;25,8742198944;
2,88996644258;2,83289635566;0,0483870967742;0,0;25,9603359699;
2,88347735882;2,83218276501;0,0488911290323;0,0;25,8799989223;
2,8580637598;2,83281381284;0,0478830645161;0,0;26,1286811829;
2,86806874037;2,83476369612;0,0488911290323;0,0;25,9160010815;
2,86253437877;2,83763991633;0,0478830645161;0,0;26,0137720108;
2,85856133699;2,83950280374;0,0488911290323;0,0;25,9162361622;
2,88130678535;2,84083983975;0,0473790322581;0,0;25,9790940285;
2,86094573021;2,84176057;0,0488911290323;0,0;25,9047570229;
2,84672700882;2,84546419113;0,0488911290323;0,0;25,953510046;
2,86293144703;2,84607190471;0,0483870967742;0,0;26,0599110126;
2,85534323573;2,85063086017;0,0524193548387;0,0;26,0949158669;
2,85285646796;2,85302080647;0,0519153225806;0,0;26,016602993;
2,85340176702;2,85855725888;0,0524193548387;0,0;26,0987329483;
2,85579419374;2,86100101086;0,0519153225806;0,0;26,1002590656;
2,86086279392;2,86442968153;0,0529233870968;0,0;26,0144379139;
2,83569463015;2,87147458907;0,0524193548387;0,0;26,0525128841;
2,85766128778;2,87456476304;0,0529233870968;0,0;25,9809401035;
2,86015550137;2,87611705257;0,0534274193548;0,0;25,9406509399;
2,8592769444;2,87847193979;0,0534274193548;0,0;25,9553339481;
2,85174702644;2,881805816;0,0529233870968;0,0;26,0344638824;
2,84781136632;2,88599461125;0,046875;0,0;26,4378290176;
2,84869799614;2,89217661273;0,0458669354839;0,0;25,9120891094;
2,84548046708;2,89619705754;0,0488911290323;0,0;25,9582731724;
2,84440520883;2,89815925783;0,0504032258065;0,0;25,9084489346;
2,83779715657;2,90566538995;0,0493951612903;0,0;26,3282220364;
2,86239993215;2,91057066764;0,0498991935484;0,0;26,0037429333;
2,85897645473;2,9151547455;0,0498991935484;0,0;25,9979088306;
2,83616015911;2,92044473079;0,0504032258065;0,0;26,0632529259;
2,84558114529;2,92735281683;0,046875;0,0;25,9269521236;
2,8392268014;2,9354283925;0,0519153225806;0,0;26,0188879967;
2,84684659123;2,94035873105;0,0493951612903;0,0;26,1036431789;
2,85456723452;2,95135932584;0,0463709677419;0,0;26,0262949467;
2,83736380696;2,96238096299;0,0519153225806;0,0;26,1379339695;
2,85410489082;2,96196543401;0,0488911290323;0,0;25,9240379333;
2,8344146812;2,97312460792;0,0504032258065;0,0;26,1770899296;
2,85526959181;2,98066535304;0,0524193548387;0,0;26,0285661221;
2,84393566251;2,98927304822;0,0463709677419;0,0;26,064991951;
2,84103000522;2,99684965995;0,046875;0,0;26,0479049683;
2,83858087182;3,01501106447;0,0514112903226;0,0;26,0696949959;
2,85532009721;3,02529497685;0,0519153225806;0,0;26,0351579189;
2,85464456558;3,03685513619;0,0504032258065;0,0;26,0003600121;
2,86483549714;3,05017616672;0,046875;0,0;26,0963950157;
2,86642274857;3,05438378549;0,0453629032258;0,0;25,8547120094;
2,84302003622;3,05541150416;0,0554435483871;0,0;25,819644928;
2,86914861083;3,04921547828;0,0504032258065;0,0;25,8157360554;
2,8779050231;3,03114035437;0,0488911290323;0,0;25,8222827911;
2,866231848;2,96372400561;0,0519153225806;0,0;25,907171011;
2,88498220563;2,95287847519;0,0488911290323;0,0;25,8924050331;
2,92338511586;2,98185827655;0,0493951612903;0,0;25,8888680935;
2,96364270926;2,98455958213;0,054939516129;0,0;25,8904159069;
3,05080211282;3,1985012639;0,0478830645161;0,0;25,8645329475;
5,32853850722;12,8227264727;0,0524193548387;0,0;25,8809409142;
22,3684108686;36,1795876103;0,0534274193548;0,0;25,8867220879;
28,7402342796;34,7627410889;0,0534274193548;0,0;25,9151530266;
33,7639465475;37,3412324229;0,0529233870968;0,0;25,9684450626;
47,5231392765;55,3473639334;0,0488911290323;0,0;25,8943400383;
59,5994467068;88,6403304069;0,0478830645161;0,0;25,9585499763;
72,5385569572;114,053616801;0,0524193548387;0,0;25,8889760971;
87,5115354347;103,164127227;0,0483870967742;0,0;25,9717020988;
121,850874424;200,264103797;0,0478830645161;0,0;26,0363218784;
182,922440796;214,083342275;0,0504032258065;0,0;25,9974370003;
225,372426414;273,527306587;0,0488911290323;0,0;26,0469491482;
335,453352661;582,914990825;0,0483870967742;0,0;25,9865272045;
470,506213303;570,370298324;0,0483870967742;0,0;26,9551830292;
592,049291534;803,622482792;0,0504032258065;0,0;26,0112960339;
860,781096954;1747,61882167;0,0498991935484;0,0;26,024353981;
1189,26567596;2257,71778328;0,0458669354839;0,0;26,0179460049;
1851,45313416;1794,36306467;0,0514112903226;0,0;26,055752039;
484482,360317;2,84399542116;0,0504032258065;0,0;25,9243907928;
687952,978125;2,83616617418;0,0504032258065;0,0;25,8394930363;
687402,84125;2,83553572624;0,0504032258065;0,0;25,8354489803;
686853,157188;2,83496827079;0,0493951612903;0,0;25,9342389107;
686303,400312;2,83352965693;0,0504032258065;0,0;25,8024561405;
685754,185312;2,8316661081;0,0493951612903;0,0;25,7990369797;
685205,475938;2,83256992602;0,0488911290323;0,0;26,0632469654;
684657,180312;2,83319182934;0,0504032258065;0,0;26,1767649651;
684109,244687;2,83820151514;0,0504032258065;0,0;26,1028559208;
683562,094688;2,83476431139;0,0498991935484;0,0;25,9397699833;
683014,758437;2,83714585535;0,0493951612903;0,0;25,8677170277;
682468,163125;2,8365279936;0,0504032258065;0,0;25,9171509743;
681921,77375;2,83720208753;0,0498991935484;0,0;25,9366648197;
681375,598125;2,83893450614;0,0498991935484;0,0;26,1450119019;
680830,37875;2,84028542426;0,0493951612903;0,0;26,1073338985;
680285,709375;2,84267040606;0,0498991935484;0,0;26,0069990158;
679741,305312;2,84147406009;0,0504032258065;0,0;26,0400869846;
