train_loss;val_loss;class_acc;dt;
0,989482919425;0,929478678011;0,765625;21,4292519093;
0,824136738479;0,811952583011;0,774697580645;21,4517939091;
0,735024606735;0,763593086793;0,784274193548;21,4881598949;
0,704678895324;0,749197714271;0,788306451613;21,6034169197;
0,702014170736;0,74926508915;0,788306451613;21,1854770184;
0,708593133837;0,741546566929;0,789818548387;21,6331920624;
0,698956071585;0,744549321551;0,787802419355;21,3457069397;
0,673824307024;0,74054150764;0,789818548387;21,4141530991;
0,689336722344;0,737636391674;0,791834677419;21,8129379749;
0,689375108033;0,734124200479;0,793850806452;22,1525580883;
0,681161108464;0,730540783655;0,792842741935;22,0402269363;
0,679391038865;0,734725573611;0,792842741935;22,5259869099;
0,693353860825;0,736649607939;0,790826612903;22,6848740578;
0,683062967062;0,726947189819;0,795362903226;22,9317789078;
0,704157176912;0,731967386219;0,793850806452;22,4959759712;
0,67418014124;0,729722914677;0,794858870968;22,5560979843;
0,683833056986;0,731182249323;0,794858870968;22,6740381718;
0,669757816494;0,727828602156;0,794858870968;26,7983000278;
0,682601062804;0,731002059194;0,793346774194;24,519851923;
0,678212906122;0,734154994449;0,791834677419;24,4442131519;
0,672908397466;0,725446004541;0,794858870968;24,7793269157;
0,683138583452;0,726981824444;0,794858870968;24,4230430126;
0,662316847295;0,725246027593;0,794858870968;24,7591450214;
0,685357940495;0,724342122674;0,795866935484;24,6168150902;
0,676961518228;0,72356835945;0,796370967742;24,7939260006;
0,682166663408;0,725189667075;0,795866935484;32,7591769695;
0,675256415159;0,722962853409;0,799899193548;69,1159029007;
0,681063723415;0,720783367753;0,796370967742;69,5870730877;
0,663757113367;0,726017240074;0,797379032258;68,8249499798;
0,68120735094;0,726131529577;0,79435483871;69,0780079365;
0,66300558418;0,720246430366;0,797379032258;70,1036109924;
0,674753214419;0,726311150578;0,796875;69,5218360424;
0,687909664661;0,720584969847;0,795362903226;69,8638210297;
0,670628424734;0,721798786233;0,797883064516;69,5889048576;
0,688713175505;0,722490087632;0,796875;69,0374689102;
0,635308331847;0,723616350562;0,797883064516;68,8275518417;
0,673715831935;0,719442056071;0,79939516129;69,8866429329;
0,687561602443;0,723607413471;0,797379032258;64,054831028;
0,670640786067;0,718071404003;0,799899193548;65,9491069317;
0,686033163369;0,720009857128;0,800907258065;62,294946909;
0,680652551949;0,723884822861;0,798387096774;65,5422070026;
0,675733956248;0,715702819247;0,798891129032;66,9458129406;
0,656235198826;0,72222721817;0,800403225806;64,2532570362;
0,684563405216;0,722975654227;0,800907258065;61,6302578449;
0,656850334257;0,71824502272;0,804939516129;68,6510369778;
0,650966126025;0,720145748508;0,797883064516;67,8898830414;
0,674952694774;0,720537079438;0,796875;67,5955851078;
0,649448177963;0,722110711759;0,798387096774;70,7481060028;
0,674333054423;0,717906756266;0,801915322581;68,0555138588;
0,66120752275;0,72100478603;0,801411290323;70,8768730164;
0,664367854744;0,718287990939;0,799899193548;68,5242011547;
0,666444962919;0,72189807315;0,79939516129;68,6430120468;
0,661526615471;0,721102375177;0,797883064516;68,3490169048;
0,659055070877;0,721471638449;0,800403225806;72,3482561111;
0,670417897403;0,715378163803;0,799899193548;76,1205379963;
0,656674664766;0,711679939781;0,801411290323;76,2781059742;
0,673878240883;0,716824662782;0,801411290323;76,0439460278;
0,656714758575;0,721196643287;0,802419354839;74,7658250332;
0,681255282611;0,71877307613;0,802419354839;74,2047810555;
0,665968681574;0,719847457063;0,801915322581;74,9021308422;
0,655413313061;0,722409997736;0,800403225806;74,2154271603;
0,664481380284;0,71935815965;0,801411290323;74,5492129326;
0,656050209403;0,722042159928;0,801915322581;70,958564043;
0,660191666484;0,718455463648;0,803931451613;74,6891839504;
0,656056580395;0,721084072225;0,802923387097;75,1665639877;
0,67104952246;0,719611880279;0,801411290323;75,2821321487;
