train_loss;val_loss;val_acc;class_acc;dt;
3,10102868676;2,99437669016;0,0428427419355;0,0;96,6158099174;
3,08291594028;2,99112629506;0,0725806451613;0,0;108,661953926;
3,05588692188;2,94739552852;0,112903225806;0,0;120,564617157;
2,96271891713;2,82316257877;0,194556451613;0,0;143,812100172;
2,84985268235;2,70616654811;0,21622983871;0,0;143,719315052;
2,74589753032;2,61014580342;0,235383064516;0,0;156,26609993;
2,65276588917;2,53600279747;0,26814516129;0,0;157,395133972;
2,58140722692;2,46605878107;0,289314516129;0,0;163,023744106;
2,45835491836;2,38092810108;0,304435483871;0,0;164,955161095;
2,34858252287;2,26779092512;0,360887096774;0,0;167,335504055;
2,28149843812;2,22381707545;0,349294354839;0,0;167,175757885;
2,16860409796;2,11377419195;0,402721774194;0,0;168,096029043;
2,10259510338;2,15534364985;0,402721774194;0,0;165,819139004;
2,04287243426;1,97391036826;0,448588709677;0,0;167,804335117;
1,94758422554;1,92918763622;0,46875;0,0;173,665267944;
1,87264721334;1,9094532459;0,49747983871;0,0;170,96942997;
1,83356180191;1,8810791604;0,509576612903;0,0;173,616642952;
1,77665444851;1,78934666418;0,519153225806;0,0;169,332252026;
1,71905214906;1,8062569499;0,518649193548;0,0;163,744807959;
1,65106223762;1,76249067918;0,534274193548;0,0;162,07299614;
1,65807900131;1,7149303767;0,549899193548;0,0;160,34600091;
1,59896396518;1,69601020698;0,564012096774;0,0;161,117498875;
1,57167284191;1,64979294423;0,558971774194;0,0;162,012362003;
1,53866973698;1,66694759746;0,572580645161;0,0;158,864441872;
1,5574729377;1,65890355552;0,578629032258;0,0;162,427795887;
1,52293440521;1,59946711698;0,584173387097;0,0;159,350127935;
1,47924601823;1,59734482727;0,596774193548;0,0;157,457180023;
1,47185146213;1,68572621288;0,571068548387;0,0;161,591446877;
1,4560057956;1,55127450247;0,617439516129;0,0;158,907169104;
1,45209540486;1,56634090312;0,619455645161;0,0;157,756326914;
1,40560405046;1,56744105201;0,619455645161;0,0;161,396234989;
1,35915021032;1,51339628908;0,626512096774;0,0;162,373696089;
1,36730948418;1,54712043174;0,62247983871;0,0;162,873308182;
1,34903669447;1,49083728944;0,645665322581;0,0;161,790638924;
1,32747541785;1,49439189126;0,634576612903;0,0;161,725692987;
1,31272335857;1,52251912029;0,628024193548;0,0;165,266647816;
1,34238931417;1,43525479974;0,647177419355;0,0;172,914265871;
1,30981436163;1,49116966801;0,647177419355;0,0;172,421397924;
1,29181234717;1,4325991196;0,648185483871;0,0;170,967735052;
1,28556995511;1,41904469748;0,657258064516;0,0;168,23103404;
1,28681818575;1,42780140523;0,654233870968;0,0;169,33988595;
