train_loss;val_loss;val_acc;dt;
1,10224308801;0,97145650656;0,736391129032;35,1353809834;
0,891953631163;0,897410431697;0,739415322581;36,9237859249;
0,875824976563;0,890760118442;0,737399193548;37,0432519913;
0,866047053814;0,889467327825;0,738407258065;35,3243198395;
0,863493723273;0,896369921584;0,737399193548;37,7491269112;
0,819108165264;0,88767080009;0,739919354839;36,0096490383;
0,839044420719;0,886121416765;0,738911290323;37,6747570038;
0,858766570926;0,892621239347;0,739919354839;36,4244179726;
0,846277404308;0,893248003337;0,738407258065;36,9795908928;
0,840246360898;0,897745376152;0,737903225806;37,903044939;
0,840202227473;0,901601067954;0,737903225806;35,9109621048;
0,86133324337;0,896742788053;0,739415322581;36,8625159264;
0,834555091858;0,902655643802;0,738407258065;36,7497549057;
0,850849811792;0,892825799604;0,740423387097;36,9452719688;
0,828607631445;0,900974824544;0,739415322581;37,2064039707;
0,838835435629;0,899137067699;0,739415322581;35,5593099594;
0,835396791816;0,899405678434;0,739919354839;36,9317569733;
0,848644021869;0,903810640016;0,739415322581;36,0471758842;
0,834275774837;0,901881065099;0,739919354839;37,7094490528;
0,840393351316;0,904698612229;0,739919354839;35,7689759731;
0,814120994091;0,901465766372;0,740423387097;37,9827489853;
0,816187995434;0,905670757736;0,739415322581;37,142332077;
0,851957416296;0,907791515512;0,739415322581;35,4657309055;
0,828471658826;0,901842166339;0,741431451613;37,3841300011;
0,830541072011;0,90732715399;0,740927419355;36,0499999523;
0,810864894629;0,896800634361;0,740927419355;37,689054966;
0,824264755726;0,902312854125;0,739919354839;36,9154779911;
0,840910578609;0,901816791104;0,741935483871;36,5811178684;
0,81473281908;0,912465525731;0,740927419355;37,2716579437;
0,807356310129;0,90446936219;0,740927419355;35,1363658905;
0,834181797147;0,913001508963;0,738407258065;37,3601748943;
0,863774545312;0,90959160078;0,739415322581;35,6637611389;
0,822185565472;0,907695465992;0,739919354839;37,1121861935;
0,823713305593;0,906146981062;0,742439516129;37,2047059536;
0,844292508364;0,913574580704;0,739415322581;36,1116271019;
0,821249965072;0,904292113358;0,740423387097;37,6855499744;
0,819331259608;0,911037704156;0,739919354839;35,714869976;
0,848484561324;0,913431515617;0,741431451613;37,2251970768;
0,832227372885;0,910205742525;0,740927419355;36,2943329811;
0,807328208327;0,914237914066;0,739919354839;37,055617094;
0,837568857551;0,910282956496;0,741431451613;36,6436378956;
0,805673534036;0,918460405642;0,739415322581;36,113929987;
0,819401435852;0,920136615634;0,738911290323;37,3973200321;
0,821514036417;0,912382421955;0,739415322581;35,4360668659;
0,815900498986;0,916562059714;0,739415322581;37,2844159603;
0,830595044017;0,921469329826;0,739415322581;37,6155741215;
0,839878201485;0,920949273052;0,738911290323;36,3231449127;
0,814173672557;0,916505974627;0,739919354839;37,6173989773;
0,839421309352;0,920437213634;0,739415322581;36,5829110146;
0,83657825458;0,918326348547;0,740927419355;37,1486999989;
0,837260531902;0,91569603547;0,740423387097;35,3045830727;
0,811505162597;0,920719114042;0,739415322581;36,7170829773;
0,802538154483;0,915594216316;0,741935483871;37,2489681244;
0,833248639226;0,914477548772;0,742943548387;36,6223270893;
0,808690109849;0,920658438917;0,739919354839;37,2508690357;
0,812595467806;0,92417626179;0,740423387097;35,9622769356;
0,838964990497;0,925608322986;0,739919354839;37,4331538677;
0,81620655477;0,922397066989;0,740423387097;36,5578808784;
0,83953651762;0,921872184642;0,740423387097;36,4657280445;
0,823893629909;0,920974611275;0,739919354839;37,3460538387;
0,828875713944;0,922717173734;0,739919354839;35,9031009674;
0,820391569018;0,907128583039;0,742439516129;36,5214071274;
0,822734475732;0,924557730075;0,740423387097;35,7313909531;
0,829396462083;0,921293799916;0,740927419355;37,2951891422;
0,812792943835;0,921974233081;0,741935483871;36,7720139027;
0,813938612819;0,925146206252;0,741431451613;36,4191730022;
0,848309694409;0,924826776308;0,740927419355;37,6165230274;
0,816461133957;0,932952891915;0,739415322581;36,658826828;
0,802153584719;0,920790220461;0,740423387097;36,8082149029;
0,821158141255;0,919416634787;0,740927419355;36,2316908836;
0,835172739148;0,927669773659;0,740423387097;37,2771689892;
0,815464550376;0,924222398669;0,741431451613;37,6228811741;
0,816550657272;0,923606454365;0,739919354839;35,8490288258;
0,821167565584;0,916457556428;0,741935483871;37,464277029;
0,798456973672;0,928206598086;0,739919354839;36,2955458164;
0,825039177418;0,920631289963;0,742943548387;37,2428281307;
0,851650116563;0,923861556476;0,740927419355;37,0114309788;
0,843591089487;0,925417321344;0,741431451613;36,1374881268;
0,841402377248;0,931784291902;0,739415322581;37,2044239044;
0,829614593625;0,925828276623;0,741431451613;35,9466841221;
