train_loss;val_loss;val_acc;dt;
1,01276365173;0,937502916782;0,737903225806;26,7503950596;
0,841591233015;0,868321988852;0,741935483871;27,4464969635;
0,782635976434;0,839411558163;0,744959677419;27,414345026;
0,77721295321;0,833219971388;0,744959677419;27,4485099316;
0,729351119041;0,826023257067;0,744959677419;27,4699220657;
0,751700576186;0,823300964409;0,746975806452;27,5643341541;
0,744890764236;0,820093849974;0,746975806452;27,5792479515;
0,764394423366;0,823849047865;0,745463709677;27,5739929676;
0,729964859486;0,819938418846;0,746471774194;27,6166210175;
0,741963955164;0,825476377241;0,744959677419;27,5892860889;
0,738011778235;0,824843439364;0,745463709677;27,5919811726;
0,724407857776;0,820526472984;0,74747983871;27,5024731159;
0,728497196674;0,820926506673;0,746975806452;27,6322779655;
0,742403483152;0,821931134789;0,746471774194;27,5035820007;
0,725848568916;0,822810602284;0,746471774194;27,5996539593;
0,728578730226;0,825254733043;0,744959677419;27,6041059494;
0,742708898187;0,827285952145;0,744455645161;27,6214270592;
0,743571451783;0,822403476123;0,744959677419;27,511441946;
0,733438428164;0,830216433252;0,744455645161;27,9123280048;
0,734311006188;0,825876632044;0,744455645161;27,5655508041;
0,734947030902;0,830536727944;0,742943548387;27,4814829826;
0,734987067342;0,824910559481;0,743447580645;27,5430350304;
0,733901221275;0,828323008072;0,743951612903;27,5658559799;
0,735218726754;0,828206702105;0,744959677419;27,6688640118;
0,705855587602;0,834061502449;0,742439516129;27,6935479641;
0,730854090333;0,829553151323;0,742943548387;27,649916172;
0,747072095871;0,830322492507;0,742439516129;27,7144289017;
0,71477728498;0,832818877793;0,743951612903;27,6584160328;
0,736040684342;0,834839942955;0,742439516129;27,7405340672;
0,716474574208;0,837225695291;0,742439516129;27,8992760181;
0,702214593291;0,836940754325;0,743447580645;27,8334379196;
0,731489268184;0,838101591795;0,742943548387;27,8608329296;
0,728697025418;0,83157981788;0,743951612903;27,9033620358;
0,731997759938;0,838178027061;0,742943548387;27,7820329666;
0,731643455625;0,836735574468;0,742943548387;27,6103971004;
0,721081808209;0,837387287809;0,743447580645;27,8354001045;
0,731338039279;0,829284054137;0,745463709677;27,4532909393;
0,744703840137;0,837949855193;0,742943548387;27,4692969322;
0,728052028656;0,838117595161;0,742439516129;27,6981749535;
0,714431006551;0,8375125537;0,741431451613;27,5555200577;
0,687387554765;0,836828758159;0,741935483871;28,5928258896;
0,714099959731;0,832668332323;0,743447580645;28,4419879913;
0,732700026155;0,833399545281;0,743951612903;28,7071888447;
0,717238311648;0,837321160782;0,742943548387;28,8754098415;
0,733554124236;0,839508160949;0,742943548387;28,8275611401;
0,717433505177;0,836148190883;0,743951612903;28,6609930992;
0,735585474372;0,837200646439;0,742943548387;28,6209127903;
0,727574139833;0,834318159569;0,743951612903;28,6944129467;
0,716950886607;0,834366322525;0,743951612903;28,6993219852;
0,740550632954;0,8364734753;0,743951612903;28,8359370232;
0,722172904849;0,839867574073;0,743447580645;28,8273670673;
0,72004395473;0,841355531446;0,742943548387;28,7563459873;
0,72526249826;0,836016019987;0,745463709677;28,7252049446;
0,73865885067;0,839976655379;0,743951612903;29,5557489395;
0,73032672596;0,839403397614;0,743951612903;28,8082640171;
0,730137254357;0,837631965837;0,743951612903;28,595468998;
0,714554765701;0,838472170695;0,743447580645;28,5364198685;
0,715129757404;0,838963293741;0,743951612903;28,6623351574;
0,715186363339;0,841400278672;0,744455645161;28,6332659721;
0,729787443399;0,840651065111;0,743951612903;28,7103919983;
