train_loss;val_loss;class_acc;dt;
0,957982179523;0,940020424224;0,766129032258;76,8674190044;
0,846172460467;0,826124572946;0,772177419355;75,6552360058;
0,745826907754;0,767628302497;0,784274193548;76,4465479851;
0,69965975672;0,756026056505;0,786794354839;76,1589241028;
0,721590582579;0,748919636492;0,787802419355;76,4229059219;
0,703127877712;0,74354855524;0,788810483871;71,2446460724;
0,684194090962;0,738576303567;0,789314516129;74,9739909172;
0,708394802213;0,728617559037;0,790826612903;76,8518531322;
0,693791292161;0,737019375928;0,790826612903;76,0860090256;
0,68322044;0,738172677736;0,791834677419;75,8080978394;
0,687254876792;0,733396035529;0,791834677419;76,5943520069;
0,696497342438;0,727694024722;0,792338709677;76,4390408993;
0,708892242163;0,729532688375;0,793850806452;75,3394861221;
0,676879820824;0,73402079363;0,791834677419;74,7986299992;
0,658993443102;0,730869174965;0,792842741935;69,7118470669;
0,681749650985;0,727964665621;0,795362903226;71,4884810448;
0,686410163194;0,730855633415;0,792842741935;75,155905962;
0,683282812089;0,724883842372;0,796370967742;76,4296050072;
0,673756320775;0,72957366753;0,79435483871;75,0843501091;
0,667805966437;0,728698399278;0,793850806452;75,4752879143;
0,671059101671;0,730819928069;0,793850806452;74,9101548195;
0,664606926143;0,726599117921;0,795866935484;76,3665339947;
0,656077682823;0,723846067344;0,794858870968;76,1135249138;
0,686982068568;0,722405674477;0,796370967742;76,9597189426;
0,707162772417;0,715140651791;0,795362903226;76,1545929909;
0,681460067928;0,723362213662;0,794858870968;72,8263590336;
0,677191824615;0,726971341237;0,795362903226;76,0295460224;
0,676411043406;0,721010125212;0,796370967742;75,7966189384;
0,670708873272;0,716883222903;0,797379032258;72,8625581264;
0,670515478402;0,723471080103;0,79939516129;69,2501869202;
0,685525132418;0,719585972448;0,800403225806;69,6887028217;
0,677139692158;0,720022570222;0,800403225806;68,8781228065;
0,682463430613;0,724855436913;0,798387096774;68,9929039478;
0,6877841115;0,715512189173;0,800403225806;69,1093158722;
0,66979906857;0,719893260829;0,800403225806;69,3282849789;
0,701275432855;0,723400673559;0,798387096774;69,5415070057;
0,664465816915;0,723257274397;0,797883064516;69,0526499748;
0,680163505226;0,720781009043;0,798891129032;68,869866848;
0,674740488678;0,720416706656;0,799899193548;69,4754447937;
0,681097890586;0,721763386361;0,798387096774;69,1027998924;
0,668549607396;0,723834069025;0,797379032258;69,1300830841;
0,683181070685;0,72236105343;0,798891129032;68,8376681805;
0,681658318043;0,723233898801;0,798891129032;69,6110949516;
