train_loss;val_loss;val_acc;dt;
1,11483210067;0,980232683314;0,765120967742;39,5917079449;
0,981849891477;0,887198410582;0,764616935484;39,3096859455;
0,809306313769;0,812610817025;0,769153225806;39,4281449318;
0,721933182604;0,772600468066;0,78377016129;39,4372091293;
0,712246391213;0,751054851914;0,791330645161;39,359331131;
0,702939772929;0,740182676854;0,796370967742;39,3847699165;
0,696666931099;0,737839414682;0,79939516129;39,4077680111;
0,688738358965;0,74061911692;0,797883064516;39,3768851757;
0,65619284744;0,737897581434;0,798387096774;39,4600460529;
0,669510165801;0,737207168103;0,799899193548;39,4697880745;
0,662264716669;0,736078233885;0,798387096774;39,2357339859;
0,673691482658;0,735261950861;0,798387096774;39,3918020725;
0,664357183364;0,734642567357;0,800403225806;40,6004090309;
0,656218077275;0,731755073983;0,801411290323;39,1851038933;
0,659983699132;0,732476273526;0,800403225806;39,3202438354;
0,644911303282;0,732088761914;0,798387096774;39,3479230404;
0,640378627531;0,731837395412;0,799899193548;39,3967700005;
0,672635533241;0,733136750357;0,798387096774;39,4318311214;
0,652702795251;0,736262294166;0,799899193548;39,5043020248;
0,681465248599;0,73744046825;0,798891129032;39,4840509892;
0,670357539599;0,732062668879;0,799899193548;39,5357580185;
0,650134344121;0,733582629292;0,79939516129;39,9387469292;
0,64794575358;0,734214605683;0,800907258065;39,2329308987;
0,676526927546;0,726227205309;0,802923387097;39,3123660088;
0,633969935652;0,734161440189;0,79939516129;39,6367969513;
0,675877613398;0,736846664469;0,797379032258;39,4423670769;
0,655808602135;0,73449063752;0,797883064516;39,2658698559;
0,629251128475;0,729617192751;0,798891129032;39,2769420147;
0,644292551862;0,727650267465;0,801915322581;39,6571719646;
0,645750017593;0,735753666952;0,800403225806;39,5492908955;
0,632087364263;0,724332587158;0,801411290323;39,8254311085;
0,681080422904;0,732864758662;0,797883064516;39,5175328255;
0,642802608545;0,734583826544;0,795866935484;39,5229780674;
0,654118879498;0,72684537913;0,79939516129;39,586961031;
0,653312831457;0,738309082489;0,795866935484;39,620677948;
0,636705167914;0,733555078242;0,795362903226;39,5313098431;
0,647009216762;0,733194328631;0,79435483871;39,4689350128;
0,633546521878;0,719800370699;0,798891129032;39,2223098278;
0,630768017448;0,734223792352;0,794858870968;40,1400470734;
0,637671112655;0,736744146201;0,794858870968;39,3940241337;
0,61378936552;0,727769931245;0,798891129032;39,5014369488;
0,656855178633;0,724897220807;0,798891129032;39,4461870193;
0,644416624573;0,734310676487;0,796875;39,4115331173;
0,606289366715;0,73452571518;0,797379032258;39,2727758884;
0,614765324661;0,736563470515;0,795866935484;39,3384978771;
0,623405919143;0,738458038588;0,79435483871;39,1919219494;
0,636931293495;0,734204304318;0,798891129032;39,1301920414;
0,630093676324;0,737279844463;0,795362903226;39,6225910187;
0,648240774428;0,73822131205;0,797379032258;40,5885219574;
0,600021891299;0,735996074196;0,797883064516;39,2206099033;
