train_loss2;val_loss2;val_acc2;dt2;
0,574635506317;0,788568952388;0,776209677419;44,1667299271;
0,598545082943;0,786857535068;0,778225806452;44,2214648724;
0,589077911558;0,791360342882;0,776209677419;44,4897069931;
0,582842399479;0,787038906411;0,775705645161;44,4337470531;
0,5887537599;0,79555217991;0,775201612903;44,4645600319;
0,561237598252;0,793698963825;0,776713709677;44,400069952;
0,573912196476;0,792410979315;0,777217741935;44,6509599686;
0,557253788313;0,795050238066;0,776209677419;44,4885370731;
0,5509759126;0,793503930392;0,776209677419;44,6215770245;
0,539581669663;0,78931409796;0,777721774194;44,5833928585;
0,560366972551;0,792918181954;0,775705645161;44,539452076;
0,566770302016;0,791782007214;0,777217741935;44,6861081123;
0,559105278639;0,791389553688;0,777217741935;44,5303170681;
0,577702830608;0,791950863623;0,777721774194;44,4089939594;
0,568129574682;0,783238862316;0,777721774194;44,4180009365;
0,572450559592;0,792759181141;0,775705645161;44,6173279285;
0,576428983302;0,79157492263;0,776209677419;44,3963198662;
0,548397278865;0,78874989341;0,776713709677;44,5559499264;
0,541420416438;0,796734757811;0,775201612903;44,4862010479;
0,58797633079;0,795936659336;0,776209677419;44,4727871418;
0,575087298636;0,79665530411;0,774193548387;44,4672620296;
0,543440818166;0,790771940981;0,776209677419;44,4776518345;
0,579178075979;0,786325297664;0,777217741935;44,4582691193;
0,545630139493;0,790324878073;0,776713709677;44,254076004;
0,553500501585;0,79546992796;0,776209677419;44,4687559605;
0,544135041672;0,793041488383;0,777721774194;44,2180349827;
0,566292338227;0,798280202125;0,776209677419;44,2975540161;
0,562069804437;0,790064452659;0,777721774194;44,2182950974;
0,555400619887;0,796805269936;0,775705645161;44,4752929211;
0,542597554641;0,794558822045;0,776209677419;44,2892379761;
0,527873041797;0,79683242244;0,776209677419;44,3721849918;
0,593969348791;0,797847663518;0,776209677419;44,1904239655;
0,549943499463;0,799405894586;0,775705645161;44,634510994;
0,556087520234;0,795341478558;0,775201612903;44,5945699215;
0,548677900847;0,798060979422;0,775705645161;44,4546899796;
0,557609445377;0,798251667942;0,776713709677;44,2997779846;
0,527482050509;0,796632280432;0,776713709677;44,3787617683;
0,540874199946;0,797828492209;0,776209677419;44,491656065;
0,539552868135;0,792098734285;0,777721774194;44,8133211136;
0,536372278848;0,796261114122;0,776209677419;44,2776501179;
0,558751363249;0,796494743447;0,777217741935;44,6294429302;
0,54564494942;0,799170665007;0,774697580645;44,7364199162;
0,553725888569;0,798571012907;0,776713709677;44,4967029095;
0,533749025865;0,796293361888;0,775705645161;44,4321641922;
0,534538677889;0,798912422084;0,775201612903;44,3665111065;
0,558411200312;0,800674355453;0,775201612903;44,4399008751;
0,553805265461;0,795249519785;0,777217741935;44,5829210281;
0,544781749167;0,796492199324;0,775201612903;44,4487481117;
0,550865813909;0,785748031116;0,778225806452;44,4762918949;
0,547555508777;0,7969104775;0,777721774194;44,5159900188;
