train_loss;val_loss;val_acc;dt;
1,43833385512;1,17005476596;0,788306451613;-32,0648710728;
1,27328338653;1,01278776075;0,785786290323;-33,4320421219;
1,049693041;0,874339300779;0,787298387097;-33,0303909779;
0,874817232639;0,749863125624;0,784778225806;-34,1948418617;
0,729597762972;0,691226797238;0,794858870968;-33,4396929741;
0,721363741457;0,680168604418;0,79939516129;-32,7964110374;
0,712416984439;0,684437247534;0,800403225806;-34,0155439377;
0,719904400557;0,679403631918;0,803427419355;-33,5163559914;
0,719113659412;0,677148864635;0,805947580645;-32,9343240261;
0,705338458121;0,675906797571;0,806955645161;-31,7887089252;
0,718065446466;0,6775149405;0,805443548387;-31,2832050323;
0,699719004333;0,673167031138;0,805443548387;-31,2765259743;
0,701129332036;0,671035190263;0,810483870968;-30,7306559086;
0,695511482507;0,668611217891;0,806451612903;-31,1034910679;
0,699536192119;0,670800470056;0,813508064516;-30,8786370754;
0,702594400644;0,664908726369;0,8125;-31,2021210194;
0,684758813381;0,668493421328;0,810987903226;-31,1065139771;
0,700014023036;0,663018354966;0,814516129032;-32,0229520798;
0,696785102338;0,665209510634;0,811491935484;-31,3764820099;
0,680213637501;0,669146965829;0,8125;-30,8867709637;
0,675518599898;0,661396301081;0,815524193548;-31,6834528446;
0,687809249759;0,658579003186;0,811995967742;-30,603208065;
0,684568057656;0,663887762014;0,811995967742;-30,3717360497;
0,691357515305;0,657472983483;0,817540322581;-30,7444381714;
0,667190862596;0,654754631462;0,813508064516;-30,6064269543;
0,717669675052;0,659403468813;0,811995967742;-30,7321920395;
0,676916491166;0,663304186877;0,811995967742;-30,7863969803;
0,690679296851;0,657235755795;0,814516129032;-31,1477441788;
0,69879068464;0,660516884058;0,816028225806;-30,8676540852;
0,66548685357;0,658520553381;0,813004032258;-30,6673340797;
0,6923455064;0,656950707157;0,817540322581;-30,9923300743;
0,685848531127;0,656217170819;0,814516129032;-31,6029648781;
0,67719685778;0,660300712432;0,813508064516;-31,1830599308;
0,673568402976;0,656292192878;0,81502016129;-31,3657300472;
0,698102431744;0,659402167605;0,814516129032;-31,6869490147;
