train_loss;val_loss;val_acc;class_acc;dt;
0,567443962097;0,630042532759;0,76814516129;0,0;27,3153440952;
0,585222990066;0,664656215137;0,757056451613;0,0;26,665323019;
0,590097541362;0,660627564115;0,764112903226;0,0;26,3705210686;
0,569017737582;0,624825708808;0,767137096774;0,0;27,3854720592;
0,565418455079;0,636930736563;0,767641129032;0,0;26,3970401287;
0,559164425135;0,697591605686;0,752016129032;0,0;26,3353149891;
0,571079048067;0,675412284991;0,76310483871;0,0;26,2562019825;
0,54259963423;0,630033238761;0,763608870968;0,0;26,3339180946;
0,563524395749;0,632805117196;0,762096774194;0,0;26,4108390808;
0,553891491294;0,620093462688;0,770665322581;0,0;27,2089908123;
0,550190753639;0,645220391933;0,775705645161;0,0;26,4464108944;
0,558287487924;0,662672653314;0,761088709677;0,0;26,4053969383;
0,559576776922;0,673545183674;0,758064516129;0,0;26,3523719311;
0,565042019486;0,647530321392;0,759072580645;0,0;26,3377521038;
0,568139284104;0,662588991465;0,771169354839;0,0;26,2444548607;
0,557550625503;0,633952701765;0,769657258065;0,0;26,2762331963;
0,56492832467;0,626598350223;0,774697580645;0,0;26,4095239639;
0,554269429892;0,667850161272;0,754032258065;0,0;26,2807707787;
0,543392837271;0,666440086499;0,773185483871;0,0;26,2937488556;
0,535405569971;0,68550972304;0,765120967742;0,0;26,2595870495;
0,57105323337;0,650426376731;0,762096774194;0,0;26,142343998;
0,529023386687;0,709277898554;0,756552419355;0,0;26,1605939865;
0,547129309252;0,667847493964;0,764112903226;0,0;26,1604428291;
0,545033055991;0,638509080535;0,771169354839;0,0;26,3772161007;
0,557001533434;0,631366192574;0,772177419355;0,0;26,3949990273;
0,55756817311;0,641150463973;0,765120967742;0,0;26,2309439182;
0,535005024895;0,669733028979;0,761088709677;0,0;26,3078989983;
0,537801613063;0,672256934787;0,762096774194;0,0;26,2770428658;
0,55572588414;0,656605164851;0,765625;0,0;26,3016159534;
0,553598983586;0,654150365822;0,775705645161;0,0;26,8669679165;
0,530995777249;0,653136127899;0,769657258065;0,0;26,2189159393;
0,527631392628;0,695084704026;0,772177419355;0,0;26,263630867;
0,532605606243;0,671399665936;0,766633064516;0,0;26,1520740986;
0,556084621698;0,68274079143;0,768649193548;0,0;26,1826100349;
0,540126617104;0,67473745971;0,760584677419;0,0;26,2975161076;
0,530627881512;0,658027850812;0,772681451613;0,0;26,2760078907;
0,538407463133;0,662323195848;0,766129032258;0,0;26,272466898;
0,539118809029;0,657849158731;0,769657258065;0,0;26,3689930439;
0,525098106265;0,675314831638;0,766129032258;0,0;26,322478056;
0,547177622616;0,634626338799;0,771673387097;0,0;26,1536159515;
0,52670438163;0,715072989944;0,761088709677;0,0;26,3194019794;
0,534962531328;0,64798065299;0,775705645161;0,0;26,2131249905;
0,546253884286;0,650271333754;0,761592741935;0,0;26,3073048592;
0,527338746935;0,645795264071;0,773185483871;0,0;26,406785965;
0,52384660773;0,675105332848;0,762096774194;0,0;26,4062280655;
0,524012494236;0,652777705221;0,771673387097;0,0;26,3352909088;
0,525856283531;0,636074223345;0,775201612903;0,0;26,3175580502;
0,51762035653;0,634386160201;0,776209677419;0,0;26,2723670006;
0,515378020257;0,646623592704;0,776713709677;0,0;26,2785310745;
0,535637349337;0,678372494155;0,772177419355;0,0;26,3139100075;
0,553571121991;0,636625269248;0,772681451613;0,0;26,3187770844;
0,531860705763;0,660378845228;0,767641129032;0,0;26,3052110672;
0,504876209721;0,645055995593;0,770161290323;0,0;26,3020179272;
0,513175444156;0,703705106291;0,765120967742;0,0;26,3266849518;
0,532845173776;0,657799176631;0,774697580645;0,0;26,3530011177;
0,517528777495;0,667600056337;0,770665322581;0,0;26,2898581028;
0,516316544637;0,632314424361;0,772681451613;0,0;26,372975111;
0,50438011013;0,631715545731;0,775201612903;0,0;26,3170068264;
