training_loss;validation_loss;validation_accuracy;epoch_time
3,094847;2,976803;0,064211;38,839812
3,078831;2,967456;0,084737;37,381387
3,070371;2,953806;0,068421;37,651254
3,056202;2,936261;0,092105;37,382680
3,022592;2,900224;0,128421;35,925833
2,966368;2,809660;0,138947;35,869347
2,923696;2,762819;0,168947;36,516021
2,877363;2,723760;0,173158;36,846283
2,833207;2,643578;0,205789;38,792189
2,751928;2,528531;0,257368;37,763102
2,637537;2,396056;0,270526;36,916787
2,527294;2,260770;0,291053;37,656679
2,400011;2,101738;0,342632;38,739942
2,275378;1,983880;0,383158;36,784289
2,170640;1,883341;0,408421;37,144353
2,082113;1,788679;0,441053;40,794368
2,014552;1,778426;0,444737;37,597691
1,922095;1,672898;0,487895;40,044283
1,871603;1,691657;0,476842;39,963454
1,828534;1,565130;0,523158;40,231996
1,776513;1,530605;0,530526;40,205238
1,707980;1,492945;0,540526;37,993691
1,668964;1,488431;0,546316;36,184782
1,632034;1,410253;0,570526;36,574036
1,598659;1,396605;0,582632;38,065728
1,536566;1,334004;0,586842;36,197355
1,528959;1,312038;0,600000;35,908492
1,480022;1,280164;0,601053;36,026808
1,457041;1,223564;0,611053;37,822862
1,431748;1,246111;0,606842;39,239361
1,406810;1,215125;0,632105;39,221322
1,383274;1,158106;0,646316;39,825495
1,351289;1,156355;0,652105;36,580377
1,344758;1,146306;0,649474;35,711289
1,311888;1,117204;0,656842;33,077841
1,292839;1,095679;0,650000;30,058131
1,279652;1,087179;0,653158;30,074026
1,276149;1,068262;0,665789;30,036080
1,226495;1,153422;0,645789;30,027082
1,221329;1,138004;0,645789;29,998191
1,205666;1,084714;0,655789;30,182491
1,202918;1,019923;0,684737;29,949988
1,176826;1,000790;0,691579;29,957700
1,173673;1,069551;0,667368;29,972547
1,175648;1,156133;0,643158;29,935632
1,144989;1,007403;0,686316;29,958706
1,102107;1,000370;0,684211;30,072664
1,100618;0,967938;0,692632;29,936555
1,106138;0,965997;0,702632;29,975005
1,077793;0,990912;0,684737;30,057724
1,051103;0,974937;0,690526;29,795648
1,070739;1,013464;0,696842;29,856267
1,039463;0,944993;0,712105;29,765996
1,038250;0,931206;0,707368;29,787550
1,032549;0,924848;0,713684;29,983604
1,012527;0,967139;0,711053;29,800670
1,000333;0,940027;0,710000;29,886977
0,995066;0,943837;0,712632;29,944646
1,003966;0,985460;0,698947;29,665876
0,984367;0,939955;0,712632;29,815310
0,985457;0,914819;0,718421;29,781509
0,971557;0,899051;0,724737;29,741275
0,958671;0,939321;0,702632;29,638896
0,938111;0,915086;0,717895;29,878573
0,924087;0,863474;0,736316;29,816472
0,951138;0,899831;0,725789;29,737964
0,920856;0,920783;0,713158;29,820623
0,920758;0,889479;0,726316;29,693546
0,910849;0,883844;0,732105;29,535977
0,880445;0,878125;0,731053;29,735479
0,877203;0,924344;0,730000;29,603216
0,895472;0,856436;0,728947;29,890995
0,868538;0,849595;0,743158;29,973143
0,880380;0,843367;0,746316;29,576010
0,845567;0,865381;0,742105;29,778227
0,840724;0,930188;0,712105;29,723002
0,833802;0,869156;0,751053;29,597550
0,818348;0,875571;0,735789;29,505443
0,818700;0,889122;0,738947;29,465354
0,827448;0,926206;0,729474;29,705750
0,788465;0,862196;0,750000;29,736903
0,824564;0,942334;0,701053;29,678375
0,814113;0,864525;0,743684;29,924268
0,802629;0,819674;0,754211;29,367219
0,783304;0,866961;0,740000;29,731504
0,778716;0,843383;0,746842;29,746737
0,770569;0,855930;0,744211;29,656700
0,747227;0,806436;0,754737;29,503524
0,759924;0,857550;0,735263;29,862959
0,749658;0,868418;0,743684;29,337935
0,739333;0,860799;0,746842;29,784685
0,733120;0,892356;0,750000;29,545913
0,747380;0,878996;0,733684;29,726808
0,757880;0,877150;0,754737;29,367963
0,710241;0,850777;0,754737;29,594579
0,735956;0,831990;0,762105;29,489752
0,712644;0,830765;0,759474;29,455771
0,712390;0,833058;0,758421;29,706338
0,687038;0,825414;0,753158;29,467199
0,709821;0,868454;0,753684;29,611724
