training_loss;validation_loss;validation_accuracy;epoch_time
3,098693;2,981764;0,090426;29,483308
3,082895;2,965844;0,050532;29,401464
3,065015;2,937600;0,077660;29,745571
3,026192;2,857511;0,118617;29,921317
2,935829;2,753013;0,184574;29,601992
2,813325;2,555022;0,250532;29,478663
2,701430;2,416358;0,285638;29,635012
2,584490;2,326638;0,292021;29,335918
2,472249;2,187314;0,323404;29,522245
2,366213;2,104275;0,328723;29,708119
2,282712;2,026805;0,362766;29,099863
2,191512;1,964991;0,382979;29,107754
2,129837;1,869871;0,413830;29,091924
2,043949;1,785465;0,450000;29,617752
1,988129;1,730086;0,466489;29,435843
1,941546;1,711187;0,472872;29,476470
1,864996;1,690527;0,477128;29,109002
1,817736;1,598169;0,511702;29,721395
1,772803;1,540193;0,518085;29,451432
1,744943;1,513506;0,536170;29,581455
1,711036;1,453992;0,556915;28,980053
1,659518;1,445696;0,554255;29,457439
1,634358;1,417221;0,560106;29,269829
1,602988;1,383555;0,583511;29,455658
1,570564;1,397306;0,569681;29,581778
1,547501;1,340888;0,598404;29,584870
1,534123;1,309337;0,606383;29,419886
1,489117;1,362815;0,589362;29,134843
1,470007;1,288644;0,613298;29,424573
1,445361;1,257823;0,620745;28,935048
1,430409;1,237399;0,626064;29,340462
1,395278;1,237017;0,625532;29,048121
1,359401;1,201189;0,626064;29,422852
1,340648;1,182253;0,639894;29,252812
1,319545;1,169201;0,651596;29,376030
1,291764;1,202558;0,631915;29,454111
1,298102;1,106472;0,659574;29,443129
1,284122;1,088872;0,662766;29,315276
1,245691;1,162870;0,646277;29,583561
1,236846;1,087886;0,654255;29,403682
1,213950;1,089547;0,668085;29,506258
1,204413;1,054408;0,673404;29,350180
1,182640;1,033657;0,684043;29,222996
1,163313;1,119268;0,661702;29,332329
1,160842;1,079604;0,669149;29,349368
1,144476;1,036407;0,685106;29,468716
1,130217;0,994506;0,697872;29,465194
1,135447;0,996244;0,690426;29,191130
1,101521;1,031964;0,676064;29,423038
1,080504;0,975330;0,709574;29,195156
1,066161;0,975169;0,704255;29,385178
1,072311;0,965374;0,707447;29,024089
1,051691;0,961260;0,712234;29,555283
1,035568;0,962128;0,702660;29,267195
1,042677;1,006054;0,690957;29,303541
1,029123;0,922793;0,719149;29,230266
1,009737;1,005369;0,690957;29,538511
0,988580;0,916384;0,720745;29,134105
0,973379;0,913237;0,729255;29,553607
0,990596;0,902341;0,728191;29,687424
0,974390;0,961494;0,702128;29,174102
0,949637;0,946160;0,706915;29,281667
0,937718;0,903478;0,730319;29,293193
0,937094;0,893383;0,726064;29,519389
0,934234;0,895335;0,723404;29,181095
0,936834;0,913385;0,732447;29,568680
0,909967;0,944516;0,713298;29,285894
0,912118;0,899875;0,729255;29,128440
0,881617;0,916918;0,726064;29,532494
0,872684;0,957688;0,710638;29,210160
0,856926;0,886240;0,736170;29,396077
0,842208;0,866828;0,742553;29,581914
0,857615;0,899550;0,735106;28,947533
0,843983;0,878146;0,735638;29,404044
0,864049;0,897194;0,726064;29,500011
0,824213;0,900370;0,729787;29,263441
0,819914;0,845283;0,747872;29,272293
0,818899;0,865853;0,741489;29,647844
0,803578;0,835330;0,754255;29,175133
0,793850;0,856978;0,749468;29,339790
0,791717;0,827670;0,755319;29,480290
0,798430;0,844752;0,751064;29,473503
0,778167;0,839204;0,745745;29,267546
0,772772;0,852396;0,756383;29,324434
0,758466;0,857890;0,756383;29,200042
0,749292;0,887259;0,751064;29,544427
0,766189;0,864256;0,752128;28,986007
0,754162;0,806600;0,762766;29,287190
0,743041;0,832484;0,751064;29,249897
0,747823;0,807385;0,763298;29,506563
0,729725;0,822115;0,763298;29,296440
0,715197;0,847209;0,750532;29,107406
0,716461;0,804110;0,761702;29,710388
0,706283;0,803479;0,768085;29,130313
0,710584;0,810161;0,765957;29,508310
0,706056;0,828020;0,764894;29,138981
0,702064;0,831724;0,756915;29,371939
0,686230;0,836790;0,760106;29,234863
0,705359;0,824744;0,761702;29,325297
0,690917;0,811939;0,761702;29,082950
