training_loss;validation_loss;validation_accuracy;epoch_time
3,095080;2,978981;0,063298;35,018895
3,082006;2,966461;0,068085;34,851982
3,071364;2,955185;0,051064;34,651340
3,062391;2,943391;0,112766;35,894030
3,050195;2,918403;0,103191;34,821702
3,013658;2,844790;0,176596;34,926093
2,931918;2,679363;0,161170;37,066977
2,761655;2,399345;0,295745;36,536814
2,484496;2,191090;0,329787;35,097326
2,280765;2,021729;0,366489;36,439688
2,110716;1,818323;0,448936;34,908713
1,998889;1,723107;0,466489;35,011407
1,890759;1,662870;0,504255;36,365664
1,827675;1,562487;0,522340;35,376297
1,753115;1,545464;0,522872;34,537212
1,703041;1,514522;0,539362;34,685816
1,664325;1,425678;0,569681;35,328944
1,591098;1,401013;0,585106;34,500514
1,572444;1,366475;0,588298;34,725909
1,550435;1,348278;0,596277;35,940135
1,493884;1,315308;0,596277;34,709674
1,460201;1,357819;0,576064;34,733489
1,431349;1,246986;0,626064;34,614521
1,423958;1,245167;0,619681;34,659689
1,387986;1,190842;0,619681;34,715784
1,355750;1,254530;0,615957;34,682276
1,341496;1,164848;0,634574;34,543789
1,331851;1,178382;0,643085;34,727892
1,315149;1,138422;0,651064;34,641580
1,267119;1,120467;0,644149;34,608350
1,242553;1,079924;0,662766;34,672130
1,236356;1,067296;0,671809;34,585270
1,204492;1,068615;0,661170;34,666695
1,190503;1,079324;0,662234;34,723340
1,172215;1,134565;0,656915;34,540563
1,173032;1,049059;0,673936;34,699468
1,154779;1,088511;0,662234;34,576586
1,135396;1,006011;0,676596;34,520217
1,116867;0,998339;0,689894;34,756430
1,085986;0,999373;0,689362;34,867209
1,100044;1,000525;0,688830;34,669286
1,089992;0,969420;0,704255;34,690240
1,083984;0,951242;0,705851;34,508728
1,040474;0,969140;0,707447;34,631309
1,042319;0,988782;0,694681;34,711225
1,039788;0,948822;0,707447;34,696749
0,995097;0,928556;0,719681;34,564352
1,022677;0,923750;0,720213;34,657574
1,016982;0,972047;0,712766;34,494570
0,979356;0,948721;0,700000;34,497622
0,975740;0,937738;0,717021;34,588402
0,969403;0,892765;0,723404;34,462600
0,941760;0,919755;0,721809;34,439051
0,944484;0,900936;0,720213;35,571815
0,934865;0,894167;0,729787;36,754735
0,931482;0,870552;0,732979;37,525461
0,912814;0,912128;0,717021;38,135927
0,897589;0,868868;0,739362;36,949699
0,887244;0,857912;0,735106;38,971286
0,887756;0,851668;0,736170;38,350429
0,895294;0,882989;0,742553;35,303343
0,863353;0,852499;0,746277;36,688742
0,860236;0,921163;0,725000;36,500226
0,870864;0,835959;0,746277;34,886101
0,849993;0,832768;0,756383;34,943337
0,845507;0,907848;0,736702;35,197061
0,829267;0,874025;0,731915;35,565650
0,842186;0,962408;0,705851;36,544812
0,821692;0,835895;0,745213;36,751757
0,808619;0,821756;0,749468;36,315111
0,789103;0,817694;0,754787;35,539822
0,784563;0,904712;0,739894;35,566284
0,778271;0,836631;0,752128;35,255943
0,783087;0,854666;0,746277;35,171497
0,776093;0,832905;0,756915;35,107539
0,769902;0,832010;0,754255;35,167999
0,764166;0,804627;0,767021;35,353419
0,750451;0,824926;0,757979;34,955080
0,767088;0,836776;0,757979;36,381606
0,734264;0,889297;0,742553;37,301739
0,750199;0,808019;0,766489;36,374084
0,735784;0,840108;0,756915;36,347924
0,718938;0,830526;0,756383;35,823453
0,719774;0,806482;0,770745;36,601793
0,733081;0,793890;0,777128;35,598570
0,705560;0,794068;0,772340;34,855960
0,705654;0,855859;0,750000;36,587429
0,694369;0,837599;0,764894;37,612983
0,713363;0,820207;0,767021;35,327648
0,706482;0,792395;0,769149;37,754139
0,679696;0,842776;0,756915;34,826518
0,689826;0,821891;0,756383;37,206874
0,695123;0,791119;0,775532;36,245724
0,662355;0,821226;0,763298;35,580104
0,638576;0,804128;0,771277;35,712052
0,655731;0,804184;0,773404;35,286568
0,652282;0,777722;0,770745;36,659941
0,644856;0,846177;0,768085;36,399561
0,640897;0,790977;0,776596;37,655783
0,635782;0,792680;0,774468;38,148735
