training_loss;validation_loss;validation_accuracy;epoch_time
3.096057;2.976671;0.042105;28.580016
3.075229;2.956328;0.105263;28.682672
3.046726;2.886630;0.158421;28.576811
2.920660;2.634877;0.206316;28.391271
2.753171;2.405373;0.275789;28.501805
2.559164;2.141071;0.320000;28.470058
2.316237;1.998819;0.367368;28.592625
2.164423;1.825654;0.427368;28.501505
2.040931;1.722309;0.462632;28.407071
1.931992;1.624350;0.494211;28.560541
1.851503;1.539116;0.519474;28.600334
1.771541;1.538750;0.521053;28.507696
1.723118;1.494467;0.530526;28.561112
1.669509;1.429987;0.571053;28.654783
1.616890;1.382652;0.557895;28.576672
1.606531;1.319076;0.597368;28.391455
1.548712;1.364001;0.573158;28.566915
1.527175;1.265684;0.594211;28.356618
1.474208;1.331804;0.592632;28.333390
1.472894;1.208356;0.635263;28.304042
1.438731;1.219345;0.624737;28.360196
1.413869;1.194333;0.635789;28.287806
1.377577;1.161765;0.639474;28.385555
1.373667;1.152296;0.635789;28.297104
1.344575;1.161985;0.655789;28.344466
1.330339;1.092293;0.662105;28.554831
1.300972;1.111289;0.660526;28.291770
1.278182;1.096248;0.657368;28.322344
1.263606;1.086172;0.668421;28.347892
1.259039;1.066121;0.674211;28.549630
1.243359;1.056808;0.676842;28.289510
1.230463;1.011990;0.695789;28.383283
1.202630;0.994502;0.697368;28.307622
1.212051;1.051754;0.683684;28.495597
1.168254;1.039121;0.674211;28.564432
1.158981;1.000824;0.691053;28.336697
1.148670;1.035704;0.686842;28.300150
1.139324;1.019333;0.687368;28.555562
1.127777;1.063519;0.667895;28.263428
1.121088;0.970243;0.700000;28.326475
1.119999;1.001122;0.701579;28.269394
1.083062;0.944645;0.716842;28.353798
1.082444;0.961706;0.695263;28.277366
1.067280;0.968516;0.696842;28.377805
1.070444;0.904645;0.720526;28.305216
1.051515;0.940302;0.710526;28.282921
1.027091;0.936706;0.714737;28.324028
1.023499;0.955577;0.707368;28.349598
1.026496;0.920909;0.717895;28.335770
1.008977;0.882268;0.730526;28.522176
1.015127;0.889662;0.729474;28.295989
0.988244;0.935634;0.714737;28.277715
0.983941;0.872684;0.736842;28.315677
0.987107;0.881233;0.736316;28.344414
0.970258;0.876569;0.732632;28.306887
0.945390;0.872236;0.738421;28.246334
0.951553;0.873998;0.733158;28.323642
0.936802;0.891680;0.730000;28.292871
0.945201;0.887499;0.724211;28.299059
0.940465;0.860344;0.740000;28.309270
0.940938;0.844548;0.745263;28.391266
0.922760;0.874967;0.737368;28.291443
0.894844;0.840959;0.760000;28.325756
0.887761;0.893888;0.734211;28.392454
0.901340;0.820615;0.763158;28.425645
0.883510;0.832159;0.754737;28.477755
0.884192;0.825930;0.752632;28.373719
0.875050;0.845797;0.744737;28.371409
0.855734;0.840038;0.748421;28.432042
0.867683;0.830520;0.753158;28.438569
0.868709;0.823917;0.750000;28.321417
0.849437;0.807192;0.768947;28.291511
0.829735;0.788516;0.761053;28.427816
0.838807;0.842656;0.751053;28.427266
0.839819;0.844208;0.762105;28.334220
0.811994;0.815241;0.765789;28.374870
0.818091;0.812889;0.764211;28.381450
0.807623;0.809262;0.755263;28.325586
0.803882;0.789063;0.758421;28.300399
0.799634;0.823138;0.753684;28.284669
0.793675;0.809446;0.761053;28.293293
0.780016;0.796596;0.772105;28.359705
0.798738;0.845332;0.751053;28.372734
0.774736;0.785327;0.764737;28.332273
0.782628;0.764629;0.773158;28.331781
0.744983;0.775506;0.776842;28.388300
0.754309;0.790554;0.768421;28.416689
0.766765;0.789542;0.768421;28.361526
0.736829;0.817305;0.756842;28.387322
0.755894;0.786514;0.762632;28.433099
0.733737;0.871327;0.738947;28.505406
0.726380;0.788370;0.768421;28.420514
0.726315;0.785691;0.774211;28.330111
0.720161;0.760688;0.776842;28.401461
0.703194;0.814018;0.773684;28.378998
0.718886;0.770153;0.773684;28.396511
0.687311;0.791719;0.771053;28.298808
0.704253;0.772426;0.776316;28.372321
0.708664;0.765739;0.785789;28.578611
0.674710;0.798880;0.771579;28.446147
