training_loss;validation_loss;validation_accuracy;epoch_time
3.095273;2.972476;0.056316;24.327982
3.071931;2.946252;0.086842;24.953378
3.017220;2.803845;0.140526;26.077418
2.906787;2.681458;0.219474;26.471769
2.801223;2.509810;0.228421;26.538689
2.685292;2.387684;0.260526;27.015293
2.538305;2.177320;0.343158;27.783345
2.397438;2.036207;0.374211;27.323696
2.287498;2.056975;0.348421;27.398538
2.185834;1.921578;0.391579;27.523736
2.109616;1.794196;0.438947;27.514798
2.017050;1.730321;0.483684;27.492206
1.955395;1.751713;0.452632;27.375244
1.882703;1.591356;0.514737;27.437002
1.849987;1.625234;0.510000;27.421837
1.782588;1.547353;0.533684;27.931931
1.725872;1.488134;0.540000;28.210875
1.696883;1.425302;0.558421;28.165092
1.671286;1.404534;0.570000;28.050257
1.630007;1.371536;0.576316;28.376040
1.570460;1.349243;0.580526;28.289124
1.557409;1.286421;0.602632;28.168618
1.522696;1.256105;0.608421;28.248819
1.497566;1.295286;0.590000;28.252349
1.475220;1.212634;0.617368;28.242810
1.433036;1.213588;0.631579;28.259421
1.418865;1.180856;0.631579;28.330116
1.427995;1.179040;0.621053;28.347502
1.385114;1.171416;0.628947;28.258350
1.352945;1.125826;0.642105;28.253220
1.337491;1.138685;0.638947;28.305652
1.322801;1.183483;0.625789;28.319085
1.305822;1.103571;0.645789;28.301457
1.287512;1.078403;0.658947;28.402377
1.274519;1.094560;0.666842;28.347128
1.237196;1.059532;0.673158;28.380718
1.236602;1.064282;0.658947;28.497531
1.245031;1.171965;0.630000;28.381512
1.200757;1.007057;0.687368;28.458558
1.184229;1.027112;0.675789;28.594131
1.165355;1.024562;0.681053;30.245035
1.166362;0.972480;0.697368;28.756523
1.151520;1.067302;0.672105;28.411462
1.123451;0.978598;0.693684;28.855179
1.123105;1.009128;0.674211;28.377885
1.115757;0.987753;0.685263;28.564754
1.105246;0.957540;0.699474;28.773587
1.096249;0.946327;0.707895;29.664534
1.073367;0.946446;0.707895;28.444519
1.081034;0.945958;0.696842;29.562662
1.052341;0.944459;0.705263;29.003828
1.046949;0.948174;0.706842;29.768749
1.032578;0.903742;0.721053;28.759637
1.037187;0.947945;0.703684;29.705251
1.009300;0.903694;0.723158;29.153583
0.998523;0.970370;0.711579;30.011482
0.989286;0.901704;0.721053;29.784529
0.970674;0.889559;0.726842;28.956400
0.966945;0.932726;0.713158;29.750945
0.957720;0.910100;0.720526;29.353625
0.949646;0.890964;0.730000;30.328938
0.944237;0.892946;0.722105;29.926572
0.927029;0.903680;0.728421;29.609609
0.921968;0.870424;0.739474;29.423500
0.929309;0.871695;0.727895;29.928107
0.911870;0.860332;0.734211;29.768502
0.920333;0.938212;0.707895;30.182762
0.887441;0.871441;0.724211;29.425717
0.876076;0.829062;0.749474;29.295710
0.882081;0.847156;0.746842;30.036273
0.887773;0.855868;0.742105;29.726952
0.857372;0.830891;0.750000;29.710613
0.855866;0.859647;0.744737;29.940476
0.854792;0.840036;0.744737;29.855577
0.853230;0.803264;0.756316;30.412666
0.843525;0.838111;0.740000;29.844762
0.837210;0.850286;0.738421;29.790946
0.833413;0.825866;0.754737;29.930114
0.843632;0.812238;0.757895;30.119070
0.820486;0.846769;0.755263;29.668326
0.818741;0.817007;0.754211;29.849349
0.796207;0.845122;0.752632;30.046304
0.797792;0.809510;0.764211;29.808545
0.805330;0.813583;0.753684;29.987043
0.781043;0.800617;0.765789;29.767681
0.773137;0.832121;0.756842;30.244095
0.782841;0.796575;0.760526;29.547129
0.755598;0.841195;0.747368;29.798776
0.770235;0.812651;0.754737;30.104105
0.768575;0.818840;0.755263;29.816377
0.716504;0.812782;0.761579;30.182875
0.731448;0.796732;0.768947;29.691043
0.735430;0.791982;0.771579;29.800204
0.723196;0.809404;0.767895;29.893513
0.711246;0.827475;0.758421;29.632801
0.717599;0.877443;0.747368;30.077433
0.722840;0.776484;0.774737;30.122424
0.695975;0.793643;0.769474;29.742124
0.709744;0.754107;0.775789;30.292152
0.705699;0.819715;0.773684;29.887147
