training_loss;validation_loss;validation_accuracy;epoch_time
3,092569;2,974567;0,067895;34,074080
3,077224;2,963363;0,071579;36,432111
3,065886;2,946584;0,075789;36,447966
3,050795;2,929501;0,064737;35,660794
3,016919;2,871091;0,095263;36,353948
2,975128;2,808469;0,133158;35,800627
2,921667;2,730010;0,178947;35,865759
2,844665;2,631710;0,214737;36,703820
2,738123;2,498142;0,212632;34,716066
2,592705;2,334998;0,286316;36,801559
2,435111;2,076989;0,341579;38,043263
2,294101;2,013683;0,361053;35,232351
2,186500;1,939064;0,384211;34,691552
2,088449;1,791017;0,417895;33,861475
2,001866;1,684578;0,459474;34,557778
1,901529;1,627267;0,491579;34,351353
1,855574;1,549560;0,517368;35,513164
1,769208;1,538248;0,509474;37,230615
1,706678;1,448219;0,549474;38,131042
1,675647;1,463071;0,544211;38,213677
1,620000;1,454901;0,535789;35,276702
1,576405;1,379037;0,571579;34,968261
1,540412;1,475477;0,540526;35,427969
1,507648;1,282403;0,588947;35,365893
1,483122;1,323404;0,587368;35,771258
1,452388;1,232647;0,614211;36,148927
1,423822;1,170639;0,635789;35,760760
1,393937;1,251433;0,604737;36,889166
1,371673;1,131475;0,647895;41,476082
1,335658;1,160982;0,633158;37,945849
1,319935;1,133640;0,654737;35,937106
1,315052;1,107978;0,657895;37,633314
1,280580;1,071150;0,673158;38,232686
1,239667;1,101552;0,657368;38,275280
1,253419;1,043814;0,673158;38,364920
1,226178;1,048082;0,675789;37,457340
1,234041;1,065350;0,666316;35,584747
1,185629;1,029466;0,676316;37,181687
1,177447;1,110068;0,652105;36,226874
1,154434;0,974872;0,700000;36,530891
1,139844;1,063590;0,656842;34,851132
1,135212;1,042747;0,672105;35,121631
1,100554;0,967728;0,698947;35,172868
1,110072;0,964472;0,711053;36,109848
1,093980;1,017217;0,691053;37,822609
1,075502;0,999859;0,694211;38,447679
1,067402;0,918818;0,729474;36,788237
1,047327;0,920864;0,723158;34,825193
1,049159;0,929567;0,711579;35,160940
1,023314;0,912063;0,708421;34,751604
1,029753;0,916841;0,718947;34,961451
0,988759;0,902906;0,719474;34,671440
0,999404;0,902979;0,731579;35,941260
0,992559;0,947852;0,710526;35,412412
0,985695;0,865219;0,741579;37,234418
0,960572;0,825507;0,741579;34,990693
0,957967;0,842318;0,753158;35,015658
0,947242;0,835512;0,745263;36,269179
0,935904;0,892837;0,721053;41,803724
0,925880;0,887511;0,725789;42,108927
0,911749;0,880615;0,738947;41,972931
0,912884;0,829534;0,748947;41,830183
0,913638;0,845800;0,752632;43,153885
0,910166;0,910317;0,727895;38,202867
0,881977;0,805470;0,756842;35,216967
0,886976;0,822734;0,740526;34,577606
0,882896;0,834093;0,742632;34,648368
0,860394;0,830168;0,755789;39,436420
0,856822;0,837991;0,741053;41,360640
0,816157;0,788635;0,768947;38,257748
0,825796;0,808922;0,753684;40,742991
0,847968;0,806459;0,760000;37,049015
0,806796;0,805074;0,746842;37,675405
0,823016;0,814022;0,757368;38,396353
0,800808;0,801242;0,766316;43,047421
0,777843;0,783320;0,772632;41,731693
0,794311;0,795951;0,767368;39,144481
0,783873;0,836910;0,766842;38,080422
0,774487;0,797028;0,767368;38,274381
0,799244;0,819614;0,761579;38,187696
0,754103;0,849978;0,755789;37,252166
0,776132;0,767765;0,775263;37,610437
0,784923;0,822971;0,766316;37,519580
0,728950;0,803331;0,760526;37,955622
0,768657;0,779447;0,767368;37,798624
0,739800;0,758436;0,777895;37,821202
0,739037;0,747953;0,779474;37,442772
0,714917;0,766525;0,778947;37,444974
0,724544;0,811776;0,765263;38,372336
0,710648;0,773306;0,790000;36,070654
0,697222;0,829863;0,759474;37,984546
0,709532;0,770047;0,773684;36,327893
0,707600;0,749512;0,779474;37,110535
0,697933;0,760183;0,780526;37,211778
0,661970;0,732794;0,778421;36,493398
0,693340;0,765600;0,776842;36,982172
0,666487;0,757999;0,786842;38,117577
0,658118;0,742416;0,795263;36,188034
0,654705;0,778073;0,775789;37,292036
0,633337;0,745228;0,783684;37,100956
