training_loss;validation_loss;validation_accuracy;epoch_time
3.089264;2.970773;0.057979;28.614158
3.070354;2.941993;0.084043;30.201379
3.023898;2.817359;0.152660;28.633955
2.885266;2.681128;0.204255;30.537573
2.745393;2.460516;0.241489;32.179454
2.619525;2.326300;0.303191;36.090573
2.504115;2.152621;0.367021;35.033597
2.347711;1.971955;0.429255;35.227397
2.196776;1.875552;0.408511;34.027726
2.065088;1.715756;0.471809;32.309216
1.960419;1.785761;0.478723;32.225056
1.892666;1.571474;0.520745;35.583284
1.803297;1.490553;0.552128;35.718494
1.744299;1.441507;0.564894;34.487221
1.673560;1.373989;0.582979;33.409704
1.615119;1.304557;0.594681;32.583804
1.577094;1.276919;0.604787;34.029057
1.518202;1.250972;0.607979;32.051579
1.468313;1.197469;0.620213;34.497275
1.435786;1.182966;0.623936;34.396410
1.409515;1.151334;0.640957;34.902760
1.385275;1.152173;0.627660;34.122684
1.360561;1.111004;0.644681;35.294675
1.324114;1.110082;0.637234;34.455833
1.300866;1.165665;0.630319;34.967303
1.277455;1.021235;0.674468;34.410514
1.256127;1.297044;0.583511;34.629095
1.248300;1.035871;0.663298;35.731007
1.219397;1.029797;0.679787;35.285359
1.220481;0.966343;0.690426;35.356768
1.182536;0.978888;0.682979;36.615304
1.145110;0.949049;0.698404;34.676379
1.163267;0.963816;0.690957;33.966134
1.140981;0.961980;0.697872;33.019414
1.111369;0.930687;0.698404;32.623994
1.090832;0.911662;0.703191;35.175229
1.109323;0.926751;0.707979;34.485101
1.073798;0.928240;0.701064;35.145001
1.075540;0.878916;0.719681;31.633160
1.047503;0.901244;0.704787;33.415105
1.048544;0.917753;0.700000;32.888121
1.003933;0.888229;0.715957;32.920597
1.021739;0.884642;0.717553;30.768504
0.989169;0.854815;0.725000;31.949255
0.999966;0.862508;0.725532;31.313656
0.984974;0.847198;0.723936;32.173031
0.975205;0.926639;0.706383;32.292555
0.953910;0.832343;0.728191;32.359462
0.929821;0.827926;0.734043;32.970762
0.912127;0.806109;0.744681;33.242592
0.923063;0.816471;0.736702;35.269413
0.929197;0.807121;0.739894;32.715875
0.876257;0.802501;0.744681;34.080129
0.895826;0.845822;0.722340;32.588426
0.899320;0.797395;0.748404;34.083609
0.863272;0.814682;0.735106;33.298190
0.849730;0.902200;0.711170;32.458277
0.862925;0.786115;0.746809;30.775483
0.877502;0.810080;0.744681;30.600410
0.840943;0.770377;0.750532;30.491385
0.826693;0.772282;0.752660;29.750518
0.831137;0.774338;0.753723;29.774759
0.805439;0.746483;0.765426;29.703030
0.827983;0.770213;0.752128;28.872914
0.806162;0.737279;0.769149;29.738962
0.804069;0.773042;0.753723;29.527706
0.785403;0.754037;0.760638;30.394860
0.767210;0.741467;0.757447;28.515856
0.788859;0.768725;0.759574;29.829336
0.779497;0.741786;0.762234;28.431670
0.765650;0.734022;0.767553;29.312979
0.747578;0.745292;0.764362;28.530022
0.748032;0.776884;0.764362;29.258925
0.745361;0.737036;0.766489;29.700534
0.729840;0.752313;0.768617;28.620360
0.732803;0.714686;0.771809;28.673828
0.719251;0.753898;0.765426;28.488759
0.729174;0.748800;0.767021;28.842518
0.722678;0.714658;0.778723;28.437132
0.724298;0.757816;0.760638;28.444153
0.707261;0.706383;0.779255;28.465641
0.688938;0.731587;0.767553;29.156365
0.685317;0.739086;0.771809;28.393221
0.666969;0.726160;0.779787;28.952918
0.675580;0.697794;0.786170;28.680872
0.678654;0.742199;0.760106;28.491128
0.663217;0.754289;0.768617;29.334722
0.664548;0.720395;0.785638;28.692465
0.642626;0.727323;0.777660;28.456290
0.636833;0.757941;0.770213;28.437108
0.635437;0.707004;0.785638;28.468671
0.639823;0.690164;0.788298;28.402416
0.634139;0.710955;0.783511;28.638993
0.627542;0.686283;0.789362;28.501424
0.614331;0.701663;0.792553;28.663847
0.625632;0.703414;0.789362;29.570286
0.600651;0.701706;0.787766;28.625609
0.623207;0.702181;0.783511;29.294241
0.620845;0.682218;0.789362;28.462864
0.600470;0.722159;0.787234;28.558877
