training_loss;validation_loss;validation_accuracy;epoch_time
3,095468;2,977586;0,052632;29,837350
3,080992;2,968046;0,064211;29,032879
3,067429;2,948933;0,064211;29,331861
3,054080;2,924142;0,076316;29,209082
3,024546;2,874126;0,091579;29,230653
2,980709;2,846482;0,099474;29,214420
2,945637;2,787468;0,123684;28,978168
2,913347;2,754919;0,155263;29,180571
2,874927;2,686219;0,192632;29,484818
2,820213;2,597532;0,190000;29,284180
2,728771;2,573798;0,208421;29,248457
2,609046;2,373572;0,273684;29,306594
2,487631;2,183809;0,325263;29,206416
2,377920;2,081381;0,367895;29,252293
2,266320;1,961996;0,408421;29,761750
2,170949;1,915007;0,414737;29,059843
2,074946;1,797479;0,450000;29,314830
2,004908;1,724602;0,476316;28,786563
1,943510;1,691919;0,485263;29,066727
1,878994;1,653539;0,483684;29,533501
1,819825;1,607355;0,503684;29,438190
1,760204;1,477808;0,561053;29,343346
1,718980;1,483727;0,557368;29,178744
1,674899;1,484852;0,545263;29,324357
1,634022;1,446561;0,553684;29,150857
1,579443;1,387217;0,573158;29,622286
1,556447;1,308407;0,604211;28,957467
1,513198;1,263882;0,616842;29,721246
1,494789;1,319158;0,593684;29,043576
1,460272;1,199933;0,646316;29,215186
1,450174;1,196907;0,642105;29,143844
1,406134;1,188214;0,641053;29,182714
1,378552;1,185946;0,635789;28,956710
1,374397;1,115126;0,663158;29,457351
1,341760;1,118885;0,668421;29,031990
1,300184;1,107395;0,659474;29,254875
1,282316;1,133311;0,654211;29,791732
1,271625;1,120175;0,654737;29,018571
1,267590;1,085658;0,674737;29,490723
1,228902;1,052280;0,680000;28,976571
1,222774;1,024500;0,683684;29,059121
1,193942;1,104033;0,672105;29,272890
1,174409;1,015795;0,690000;28,948331
1,172029;1,025204;0,691579;29,602455
1,162456;1,004367;0,692105;29,021948
1,130835;0,977820;0,696316;29,069553
1,131523;0,968177;0,714211;29,296091
1,113395;0,946157;0,707895;29,082203
1,088483;0,935950;0,716316;29,439798
1,072618;0,953112;0,715789;29,061526
1,083080;0,963508;0,698421;29,346418
1,074424;0,926419;0,714211;29,117195
1,070366;0,998002;0,692632;29,066392
1,053068;0,980720;0,708421;29,621920
1,034459;0,904569;0,728421;28,937592
1,002061;0,904946;0,722632;29,229716
1,004652;0,876824;0,739474;29,567257
0,987821;1,028214;0,692105;28,989072
0,988692;0,888093;0,735789;28,979615
0,975518;0,910694;0,731579;29,690720
0,959174;0,896608;0,734211;29,114113
0,954374;0,882651;0,737368;29,127792
0,950582;0,860635;0,744211;28,945678
0,930573;0,850180;0,736316;29,397704
0,939900;0,839755;0,743684;29,121497
0,929569;0,861295;0,734737;29,177282
0,901400;0,858972;0,733158;29,133160
0,898964;0,870932;0,735789;29,200876
0,911116;0,846176;0,741053;29,268196
0,898344;0,863069;0,741579;28,938006
0,869045;0,838769;0,741053;29,486408
0,875172;0,863681;0,736316;29,217007
0,852310;0,822025;0,755789;28,880387
0,852946;0,865764;0,742105;29,542825
0,847188;0,845579;0,750526;28,966784
0,858664;0,830927;0,754737;29,180419
0,826713;0,829635;0,749474;29,098695
0,824089;0,806498;0,759474;29,064615
0,805996;0,836612;0,763684;28,946304
0,799255;0,834148;0,751053;29,561983
0,809306;0,856858;0,734211;29,012241
0,821779;0,808374;0,754211;29,585593
0,780737;0,813924;0,764737;28,899190
0,779245;0,794416;0,763684;28,925866
0,795804;0,865956;0,753158;29,483552
0,760318;0,823507;0,753158;28,888800
0,753278;0,800078;0,760526;29,320719
0,757122;0,804851;0,763158;28,877137
0,745744;0,800478;0,766316;29,360452
0,749545;0,793655;0,762632;29,020809
0,740276;0,816824;0,764737;29,260669
0,722111;0,788983;0,769474;29,136295
0,722831;0,817334;0,760000;28,960949
0,705098;0,787729;0,766842;28,987595
0,713314;0,809893;0,763684;28,955168
0,721734;0,779781;0,770526;29,495042
0,694302;0,796006;0,772105;29,348973
0,718941;0,752820;0,776842;28,966112
0,694597;0,799422;0,774211;29,156509
0,693055;0,786695;0,767895;29,361766
