training_loss;validation_loss;validation_accuracy;epoch_time
3,092021;2,975230;0,069681;29,228835
3,077475;2,964440;0,080319;29,383392
3,063993;2,944389;0,071809;29,577440
3,046034;2,910754;0,097872;29,173189
2,991034;2,831104;0,123404;29,285706
2,920384;2,715905;0,206915;29,239605
2,792048;2,551144;0,243617;29,166671
2,640803;2,412017;0,272340;29,316834
2,495762;2,245439;0,325532;29,215741
2,346231;2,031995;0,373936;29,694475
2,193531;1,881290;0,410106;29,151715
2,056954;1,921665;0,390957;29,124330
1,970426;1,680686;0,478191;29,588637
1,863761;1,577351;0,534043;29,176319
1,766104;1,556868;0,532979;29,245041
1,713851;1,421200;0,579255;29,610682
1,665565;1,401460;0,581915;28,979227
1,595326;1,346173;0,600532;29,245692
1,552006;1,356678;0,590426;29,243225
1,491901;1,240089;0,627660;29,172304
1,479279;1,239145;0,613830;29,042400
1,437963;1,230542;0,629255;28,998242
1,401757;1,250982;0,614362;29,200683
1,360570;1,176075;0,637766;29,255945
1,362984;1,134816;0,660106;28,967581
1,304795;1,077620;0,662766;29,852062
1,304013;1,064004;0,673404;28,964785
1,261884;1,159132;0,651596;29,070852
1,240376;1,049757;0,682447;28,957166
1,215656;1,085098;0,660638;29,124190
1,216448;1,036803;0,682447;29,055372
1,184514;1,000671;0,694149;29,137384
1,187495;1,022880;0,685106;29,032324
1,154157;0,963871;0,698404;29,438460
1,165229;0,940089;0,710106;29,085639
1,122491;0,966507;0,702660;29,128554
1,103170;0,971242;0,705319;29,058599
1,090988;0,989198;0,698404;29,375823
1,086272;1,074577;0,663830;29,022694
1,049607;0,914723;0,713830;29,306363
1,046306;0,910258;0,721277;28,948413
1,032629;0,896852;0,718617;29,007145
1,043761;0,933482;0,715426;29,077574
1,003960;0,936604;0,716489;29,547732
0,998289;0,959654;0,702128;29,037199
0,997561;0,860945;0,735106;29,191126
0,983931;0,845863;0,741489;29,766623
0,963863;0,926740;0,708511;29,123863
0,945082;0,873474;0,737234;29,189717
0,964085;0,865562;0,750532;29,230143
0,934848;0,828588;0,742553;29,076813
0,926046;0,864538;0,739362;29,147394
0,936908;0,845862;0,751596;29,135554
0,890408;0,830975;0,751596;29,028880
0,908379;0,862053;0,740957;29,087613
0,885303;0,814857;0,750000;29,265914
0,884628;0,820603;0,752660;29,080481
0,873309;0,821321;0,752128;29,003782
0,870841;0,863116;0,736702;29,100237
0,864581;0,790589;0,761702;29,156301
0,832932;0,759347;0,759043;29,283554
0,835915;0,786521;0,761702;29,060618
0,828757;0,771421;0,763830;29,191139
0,824481;0,773696;0,770213;29,133616
0,814493;0,771022;0,773936;29,328901
0,795876;0,792418;0,771809;29,045196
0,787982;0,776366;0,770745;29,152501
0,783912;0,757133;0,769681;29,109729
0,766428;0,793409;0,757447;29,094626
0,783877;0,747552;0,765426;29,119053
0,760390;0,781066;0,766489;29,135167
0,756235;0,744309;0,782979;29,133208
0,742961;0,776629;0,756915;29,616159
0,748807;0,746916;0,775000;29,050928
0,727381;0,749152;0,775000;29,055026
0,702370;0,746106;0,785106;29,015514
0,727582;0,754402;0,767021;28,957047
0,710893;0,769681;0,770213;29,137575
0,724192;0,723021;0,777128;29,081778
0,720138;0,761547;0,761170;29,116643
0,700758;0,752785;0,767021;29,020733
0,700392;0,743908;0,774468;29,573155
0,701783;0,726597;0,782979;29,178219
0,684191;0,737710;0,775532;29,438802
0,687530;0,711839;0,786170;28,913745
0,663911;0,750212;0,778191;29,132160
0,674532;0,704635;0,793617;29,178249
0,647255;0,720907;0,788298;29,337391
0,663707;0,732249;0,794681;28,993580
0,650491;0,741299;0,777660;29,068277
0,636836;0,731245;0,782979;29,074018
0,652487;0,696982;0,790957;29,168367
0,614483;0,708831;0,790426;29,352535
0,651296;0,698059;0,789894;29,147250
0,650149;0,711672;0,791489;29,088162
0,614777;0,740068;0,781383;29,001210
0,637157;0,690949;0,798404;29,325047
0,593681;0,740765;0,780319;29,188420
0,603597;0,719011;0,784574;29,233300
0,598614;0,726062;0,790957;29,064363
