training_loss;validation_loss;validation_accuracy;epoch_time
3,092621;2,979636;0,065426;29,435529
3,075026;2,963432;0,056383;29,653897
3,061067;2,936041;0,087766;29,282824
3,012301;2,792134;0,170745;29,680648
2,865925;2,542930;0,226596;29,363182
2,708912;2,408323;0,257979;29,543636
2,527361;2,183290;0,339894;29,086844
2,376528;2,071972;0,390426;29,284528
2,210420;1,875893;0,430851;29,547803
2,064362;1,710233;0,489894;29,169701
1,922741;1,647866;0,496277;29,511037
1,851091;1,578340;0,519681;29,125430
1,764906;1,511435;0,546809;29,508475
1,703276;1,448624;0,565426;28,846338
1,653330;1,387278;0,577128;29,571494
1,602062;1,406374;0,567021;29,131035
1,554528;1,318952;0,594149;29,572211
1,541045;1,310768;0,598404;29,430560
1,502195;1,380831;0,575532;29,182638
1,447346;1,264882;0,611702;28,990655
1,425945;1,211799;0,627660;29,410492
1,421067;1,176676;0,636702;29,107306
1,374598;1,223249;0,627128;29,587047
1,368738;1,134401;0,645213;28,942817
1,357279;1,176516;0,644681;29,789524
1,302582;1,152453;0,650000;29,690686
1,288689;1,083020;0,672872;29,106231
1,265637;1,111892;0,653191;29,268401
1,238829;1,102602;0,660638;29,219328
1,236005;1,081969;0,664362;29,458693
1,210853;1,053638;0,663298;29,128158
1,183222;1,108177;0,657447;29,190736
1,187754;1,022924;0,689894;29,529235
1,136681;1,021497;0,682447;28,971290
1,137622;1,003268;0,690957;29,444802
1,125803;0,991624;0,689362;28,893559
1,103930;0,943986;0,699468;29,592153
1,131197;0,943473;0,710638;28,857759
1,095533;0,985131;0,703191;29,540945
1,074556;0,942851;0,698404;28,978226
1,064255;0,936952;0,705319;29,240590
1,058602;0,897997;0,725532;29,387992
1,056972;0,927725;0,719681;29,277109
1,033533;0,933200;0,711170;29,321050
1,025748;0,935609;0,715957;29,015582
0,992191;0,873543;0,731915;29,342007
1,012793;0,898609;0,716489;29,419453
0,995855;0,891623;0,729255;28,996092
1,007274;0,870787;0,728191;29,154455
0,984767;0,846404;0,740426;29,044311
0,957168;0,842566;0,733511;29,411278
0,940295;0,875523;0,728723;29,348544
0,918108;0,900088;0,725000;29,546943
0,933953;0,873775;0,729255;29,029355
0,927150;0,882058;0,725000;29,537277
0,915153;0,826540;0,745745;29,227929
0,903344;0,865862;0,730851;29,659211
0,896338;1,014780;0,684043;28,937264
0,914035;0,859403;0,738830;29,111394
0,891912;0,813600;0,740426;29,235712
0,858042;0,838867;0,738830;29,153106
0,862077;0,827329;0,748404;29,079989
0,846730;0,848376;0,741489;29,528102
0,862300;0,839582;0,742021;29,042762
0,829425;0,801564;0,746277;29,220271
0,839674;0,831331;0,753723;28,972261
0,831881;0,819712;0,736170;29,247742
0,824302;0,806638;0,759043;29,172762
0,813751;0,822993;0,746277;29,410924
0,799708;0,784127;0,761170;29,342530
0,791472;0,775021;0,761702;29,072716
0,793113;0,791785;0,760106;29,234473
0,796853;0,774325;0,768085;29,464585
0,773301;0,801984;0,752128;29,193197
0,774636;0,786308;0,751064;29,593310
0,768006;0,781838;0,753191;29,156653
0,763375;0,787700;0,760638;29,465496
0,758811;0,826906;0,752660;28,846044
0,741271;0,777657;0,763298;29,311741
0,745257;0,753764;0,764894;29,733003
0,737840;0,751586;0,771809;28,881766
0,740258;0,754476;0,770213;28,945339
0,751320;0,794998;0,752128;29,191408
0,696128;0,851549;0,743617;28,950630
0,732037;0,868123;0,735638;29,254479
0,724697;0,757881;0,768085;29,038328
0,690314;0,755918;0,771809;29,105218
0,708377;0,755506;0,778723;29,531088
0,685946;0,799981;0,755319;29,283070
0,682495;0,784039;0,776596;28,907340
0,702212;0,759927;0,776064;28,887975
0,668755;0,731681;0,776596;29,322332
0,671266;0,754361;0,777660;29,135807
0,672626;0,792197;0,766489;29,200113
0,685964;0,773969;0,771809;28,930681
0,651645;0,741264;0,778191;29,524831
0,656562;0,722908;0,778723;28,788878
0,663139;0,751180;0,771809;28,960215
0,646387;0,718710;0,782979;29,284993
0,647828;0,770855;0,772340;28,849810
