training_loss;validation_loss;validation_accuracy;epoch_time
0,696424;0,835547;0,764500;17,075177
0,483361;0,804977;0,777000;17,034116
0,479889;0,802813;0,772500;17,152787
0,491791;0,796667;0,775000;17,010608
0,471355;0,800612;0,772500;17,101024
0,471003;0,806644;0,775500;16,971845
0,474695;0,797501;0,775000;17,051449
0,463675;0,797703;0,774500;17,141832
0,451922;0,795277;0,774000;17,097180
0,458794;0,799462;0,776000;17,167345
0,442328;0,802909;0,774500;16,872174
0,445669;0,790038;0,775000;16,986516
0,443503;0,800926;0,772500;17,094533
0,470574;0,794966;0,777000;16,917897
0,443205;0,804699;0,769500;17,054814
0,447691;0,798913;0,777500;16,879240
0,445208;0,794659;0,776500;16,905964
0,464977;0,797822;0,772000;17,059152
0,449666;0,790500;0,775500;16,829678
0,431508;0,790138;0,773000;17,040429
0,440338;0,803215;0,769500;16,993749
0,446621;0,790997;0,772500;17,027172
0,441194;0,791459;0,781000;16,945541
0,453577;0,795727;0,778000;17,126274
0,436899;0,787656;0,777500;16,910768
0,452850;0,789639;0,775500;16,951734
0,440359;0,787819;0,773500;17,042866
0,439148;0,789223;0,781500;16,871837
0,445035;0,786450;0,780000;17,105628
0,453155;0,792605;0,776000;16,900266
0,424440;0,791446;0,780500;16,940478
0,431269;0,786235;0,772500;17,129375
0,441916;0,785311;0,781500;16,962415
0,445423;0,786724;0,776500;16,894532
0,441005;0,792912;0,774000;17,238755
0,431991;0,795016;0,777500;16,770045
0,447189;0,791809;0,779500;17,129546
0,435185;0,785797;0,778000;16,822468
0,426900;0,796988;0,780500;16,872694
0,440573;0,791021;0,780500;16,992009
0,437351;0,793730;0,773500;16,873012
0,429749;0,791966;0,781500;16,951361
0,440632;0,785000;0,776500;16,831491
0,437301;0,792214;0,779500;17,024154
0,431848;0,798474;0,778000;16,855603
0,415603;0,797497;0,777500;16,977400
0,429302;0,798432;0,781000;16,951899
0,432691;0,806954;0,778500;16,877110
0,433531;0,806420;0,780500;16,862480
0,429024;0,798471;0,780500;17,128892
0,440126;0,790071;0,782000;16,837288
0,428977;0,794208;0,782000;16,916475
0,443707;0,794494;0,776000;16,923695
0,426236;0,801340;0,779000;16,983131
0,425981;0,793189;0,781500;16,920959
0,415507;0,791642;0,785000;17,011378
0,433511;0,804151;0,780500;16,862218
0,423613;0,798898;0,783000;17,149436
0,444712;0,798845;0,785500;16,839408
0,419753;0,801027;0,781000;16,871010
0,412577;0,799196;0,780000;16,962979
0,420555;0,796387;0,778500;16,847305
0,428885;0,808846;0,776000;16,972541
0,436669;0,793366;0,783000;16,888007
0,423705;0,792452;0,784500;16,905764
0,419394;0,803471;0,782500;16,945000
0,438629;0,806118;0,781500;16,995577
0,426322;0,808912;0,779000;16,878233
0,438015;0,789173;0,786500;16,897221
0,416624;0,799803;0,782000;16,951207
0,426122;0,788855;0,785500;16,992224
0,422594;0,799779;0,781000;16,879895
0,434369;0,803366;0,778000;16,924342
0,422280;0,786836;0,782000;16,943698
0,427439;0,799480;0,778500;16,953126
0,438078;0,804688;0,783500;17,045419
0,411208;0,801249;0,781000;16,961538
0,427096;0,787723;0,783000;16,877411
0,415169;0,801265;0,783500;16,909241
0,423714;0,803735;0,782500;16,996929
0,422561;0,800414;0,783000;17,078167
0,430388;0,801937;0,781000;16,916441
0,426933;0,805147;0,779500;16,851985
0,420068;0,804332;0,780500;16,993962
0,414889;0,792559;0,786000;16,903732
0,422043;0,795063;0,788000;16,892339
0,434160;0,808605;0,782500;17,038272
0,428967;0,804020;0,781500;16,934960
0,415672;0,795197;0,782500;17,034153
0,420976;0,795570;0,778000;16,917786
0,418161;0,787204;0,791500;17,071566
0,431870;0,796614;0,785500;16,843082
0,423074;0,801606;0,782000;16,900201
0,419051;0,800416;0,784500;17,043159
0,422348;0,794607;0,784500;16,821588
0,409167;0,801349;0,778000;16,843187
0,407736;0,797563;0,782500;16,965989
0,431132;0,792311;0,787500;16,829328
0,409463;0,789681;0,789500;16,875789
0,417600;0,791494;0,784000;17,047315
