training_loss;validation_loss;validation_accuracy;epoch_time
0,821570;0,835104;0,762000;17,036661
0,628637;0,788602;0,780500;17,288907
0,614264;0,791772;0,772500;17,182208
0,613002;0,788716;0,779000;16,802270
0,618117;0,781646;0,778500;17,228361
0,599844;0,786853;0,779500;16,731743
0,615128;0,782004;0,779500;17,052436
0,621512;0,788390;0,776000;16,828505
0,599827;0,786064;0,774500;17,231102
0,596732;0,780717;0,780000;16,696840
0,609928;0,778600;0,785500;16,878044
0,596662;0,779906;0,785500;16,927258
0,615893;0,780118;0,782000;17,014552
0,579740;0,776001;0,780000;16,877064
0,608583;0,785176;0,778000;17,048384
0,601089;0,785094;0,774500;16,999460
0,585650;0,778100;0,787000;17,054973
0,580749;0,794466;0,776000;17,120773
0,606200;0,786348;0,784000;17,184988
0,588514;0,798213;0,773000;16,854340
0,591740;0,784684;0,780500;16,864715
0,600141;0,785915;0,783000;16,901889
0,601745;0,791572;0,777000;17,096794
0,608814;0,797552;0,776000;16,848809
0,592778;0,792083;0,782000;16,826126
0,603654;0,788053;0,782500;17,093291
0,581660;0,780270;0,785000;16,864248
0,596414;0,785721;0,778500;16,873005
0,591191;0,788570;0,778500;16,933689
0,602952;0,784439;0,785000;16,990261
0,605062;0,788907;0,783000;16,828730
0,580260;0,783554;0,780000;17,064783
0,589451;0,793371;0,776000;16,822233
0,582733;0,784960;0,786500;16,852796
0,585872;0,792094;0,780000;17,085231
0,583862;0,787301;0,782500;16,860049
0,597310;0,787126;0,781500;16,834155
0,600841;0,789762;0,782500;16,964588
0,605598;0,786783;0,787000;16,791584
0,583221;0,793427;0,776000;17,091192
0,589331;0,796978;0,778000;16,843625
0,594971;0,785336;0,778000;16,918220
0,603019;0,791792;0,779000;16,923287
0,595985;0,791099;0,785500;17,001277
0,596824;0,801186;0,779500;16,888862
0,599741;0,792450;0,784000;16,951450
0,594902;0,788294;0,780000;16,885588
0,602066;0,790080;0,780500;16,866313
0,612458;0,785729;0,781000;17,084025
0,604609;0,796041;0,780500;16,925128
0,586314;0,800243;0,777000;16,828691
0,592684;0,793267;0,776500;17,018502
0,594635;0,799386;0,780500;16,916924
0,603822;0,791571;0,777000;16,935047
0,590879;0,796413;0,778500;16,855109
0,583187;0,792939;0,775000;17,014578
0,578756;0,792069;0,775500;17,023732
0,583538;0,785707;0,780500;16,890900
0,594391;0,795359;0,773000;16,999253
0,581716;0,802419;0,775500;16,910719
0,598824;0,794856;0,778000;16,980938
0,587410;0,793519;0,781000;16,896247
0,603767;0,797077;0,777000;17,026437
0,598730;0,794345;0,778500;16,919102
0,611011;0,797815;0,784000;16,947569
0,591019;0,792755;0,781500;16,852524
0,591498;0,796791;0,777500;16,992149
0,597016;0,799089;0,777500;16,826637
0,576787;0,794226;0,779000;16,988415
0,585299;0,794069;0,775000;16,889645
0,594483;0,776645;0,783000;17,009160
0,605415;0,792923;0,776500;16,981369
0,591448;0,785330;0,781500;16,865866
0,589588;0,792143;0,781500;16,876208
0,589495;0,795969;0,777500;16,861028
0,589955;0,796261;0,771500;17,085289
0,592997;0,802551;0,771500;16,908276
0,580336;0,793212;0,779000;16,987721
0,600579;0,789637;0,783000;16,891183
0,582984;0,796911;0,781500;16,940303
0,615334;0,797203;0,776000;16,847076
0,593314;0,799462;0,778000;17,083089
0,603762;0,790144;0,780000;16,909689
0,602267;0,784707;0,780000;16,866102
0,618712;0,789669;0,783500;16,868612
0,585728;0,793957;0,780000;17,090800
0,599590;0,791206;0,774500;16,947788
0,592309;0,790522;0,780500;16,834394
0,595289;0,795455;0,777500;16,997046
0,588492;0,791128;0,781500;16,843916
0,595289;0,789287;0,781000;16,977777
0,590627;0,780134;0,784000;16,870119
0,604185;0,784427;0,783000;17,113277
0,601608;0,788158;0,783500;16,855331
0,603339;0,791526;0,782000;16,886047
0,618883;0,785753;0,785500;16,886264
0,611362;0,785505;0,782000;17,087838
0,596897;0,797774;0,775000;16,841124
0,582258;0,791285;0,778000;17,099937
0,594919;0,793323;0,775000;16,805420
