training_loss;validation_loss;validation_accuracy;epoch_time
0,785806;0,791917;0,778500;17,042709
0,609963;0,779454;0,779500;16,991910
0,598288;0,778124;0,776000;17,056240
0,616637;0,786601;0,775000;16,967143
0,593894;0,781009;0,783500;17,101860
0,603175;0,795105;0,773500;16,989168
0,578493;0,798095;0,778000;17,013190
0,588136;0,772749;0,782500;17,009590
0,593005;0,770960;0,786500;16,991994
0,587134;0,780363;0,784500;16,997211
0,595496;0,777515;0,779000;17,015419
0,571128;0,773136;0,785000;16,820115
0,561202;0,778971;0,786500;17,033236
0,565828;0,788995;0,785500;16,819776
0,583983;0,791078;0,775500;16,921353
0,573160;0,770818;0,790000;16,979992
0,558392;0,780489;0,783500;16,807510
0,579120;0,777417;0,791000;16,800226
0,577164;0,781537;0,785000;16,842097
0,572830;0,767764;0,782500;16,970563
0,564260;0,782405;0,776000;17,030772
0,565948;0,786890;0,780500;16,844413
0,572311;0,783470;0,785500;17,017770
0,575154;0,779159;0,783000;16,813686
0,587004;0,781472;0,776500;16,814077
0,563534;0,777855;0,780500;16,819687
0,550375;0,796232;0,777500;17,069316
0,569121;0,789933;0,782500;16,827012
0,560761;0,781504;0,787000;16,897248
0,560985;0,779735;0,784000;16,834367
0,573114;0,784749;0,785500;16,849294
0,580030;0,773871;0,786500;16,900173
0,576064;0,777251;0,786000;16,909118
0,559125;0,781573;0,786500;16,891258
0,550367;0,787044;0,781500;16,980850
0,555042;0,778638;0,789000;17,015040
0,548777;0,780083;0,788500;16,843582
0,555108;0,793907;0,783500;16,916474
0,564250;0,784980;0,783000;16,854567
0,547976;0,785543;0,784000;16,860901
0,541412;0,781502;0,787000;17,016807
0,548704;0,787175;0,782500;16,858796
0,562678;0,786790;0,784000;16,832085
0,535878;0,790134;0,787000;16,957089
0,565205;0,773235;0,789500;16,852614
0,561612;0,787638;0,784500;16,897055
0,554718;0,775727;0,788500;16,945842
0,550719;0,779390;0,785500;16,870035
0,548093;0,783082;0,790500;16,818162
0,559927;0,791600;0,784500;16,846974
0,560826;0,796766;0,776500;17,062919
0,536828;0,787276;0,785500;16,845751
0,552135;0,773535;0,785500;16,867560
0,557561;0,775416;0,788000;16,803742
0,562287;0,781860;0,783500;16,806409
0,550354;0,792388;0,784000;16,816747
0,564021;0,766023;0,790500;16,797524
0,549248;0,774274;0,785500;17,148125
0,547001;0,778374;0,788500;16,769796
0,543031;0,775774;0,788000;16,858663
0,544866;0,777805;0,789000;16,798582
0,543687;0,774924;0,786500;16,804946
0,529313;0,774090;0,792000;16,809424
0,541277;0,773822;0,786500;17,026109
0,564215;0,790291;0,786000;16,889381
0,534565;0,766574;0,793500;16,831190
0,556699;0,783553;0,781500;16,801317
0,534999;0,772910;0,792000;16,845081
0,542137;0,778450;0,788500;17,003987
0,559010;0,771108;0,787000;16,892876
0,552400;0,775196;0,792500;16,989916
0,546966;0,781571;0,781500;16,841812
0,522873;0,778367;0,786000;16,855722
0,555606;0,775332;0,788000;16,812160
0,567744;0,776072;0,787500;16,796474
0,564739;0,786303;0,785500;16,970836
0,552569;0,789226;0,783500;16,815083
0,550446;0,768779;0,791000;16,823645
0,541824;0,774471;0,785000;16,878288
0,527601;0,776950;0,788500;16,876768
0,543031;0,772289;0,792500;16,984187
0,552224;0,781208;0,784500;16,833491
0,528203;0,780406;0,786500;16,799964
0,543998;0,772679;0,782500;16,807910
0,537559;0,770841;0,787000;16,811932
0,541889;0,779375;0,789000;16,905840
0,547132;0,762003;0,790500;16,808834
0,541080;0,777884;0,788000;16,816251
0,528979;0,783358;0,786000;16,902936
0,518392;0,789080;0,782500;16,956086
0,544098;0,785784;0,784000;16,876703
0,537261;0,779903;0,791500;16,973960
0,524230;0,782601;0,786500;16,854979
0,525679;0,777752;0,788500;16,920187
0,545292;0,780398;0,789000;16,865586
0,549374;0,777172;0,790000;16,935068
0,540617;0,777307;0,790000;16,831225
0,526930;0,768771;0,788500;16,794386
0,542577;0,776287;0,792500;16,834297
0,532486;0,783772;0,788000;16,930412
