training_loss;validation_loss;validation_accuracy;epoch_time
0,867482;0,871276;0,753500;17,825752
0,665161;0,843782;0,769000;17,450894
0,675288;0,848794;0,774500;17,147094
0,651428;0,847525;0,768000;17,109213
0,648141;0,864049;0,756500;17,105063
0,644430;0,856200;0,761500;17,100904
0,636679;0,832699;0,773500;17,317276
0,648143;0,836777;0,767500;17,114381
0,632436;0,842026;0,771000;17,099585
0,624645;0,832873;0,773000;17,116726
0,616739;0,844888;0,766500;17,089585
0,629973;0,825454;0,774000;17,330930
0,635352;0,843192;0,761500;17,091254
0,616375;0,847111;0,763500;17,117286
0,633203;0,830764;0,773000;17,121714
0,627026;0,843304;0,772500;17,111242
0,618045;0,829434;0,777500;17,365785
0,618598;0,839569;0,775500;17,102327
0,602237;0,845135;0,773000;17,107283
0,624133;0,835764;0,767500;17,097044
0,613500;0,841277;0,763500;17,099782
0,609271;0,833729;0,770000;17,143963
0,615477;0,832003;0,771500;17,141694
0,614525;0,827195;0,775500;17,145231
0,615583;0,861812;0,759000;17,131569
0,613628;0,843372;0,768500;17,216136
0,612312;0,836749;0,771000;17,130724
0,601068;0,845626;0,768500;17,332298
0,608156;0,851807;0,768500;17,095392
0,611002;0,839516;0,768000;17,096958
0,612426;0,837543;0,773000;17,213740
0,576866;0,831945;0,778500;17,178757
0,601263;0,841964;0,767500;17,195566
0,600634;0,843283;0,769000;17,171527
0,587148;0,844031;0,772500;17,169996
0,599040;0,842954;0,773000;17,123690
0,603032;0,840454;0,777000;17,109279
0,607400;0,840544;0,768000;17,139456
0,595850;0,836350;0,771000;17,097802
0,601749;0,838637;0,771500;17,100620
0,599090;0,843149;0,769500;17,107857
0,602627;0,857655;0,772000;17,092679
0,599126;0,833681;0,773500;17,095688
0,592155;0,832555;0,773000;17,135827
0,587652;0,851146;0,764000;17,103692
0,573809;0,833250;0,778000;17,089490
0,580960;0,844328;0,776500;17,104655
0,585680;0,841364;0,769500;17,101842
0,588126;0,835214;0,772000;17,090324
0,585498;0,829373;0,770500;17,091059
0,579040;0,846414;0,772000;17,099529
0,593646;0,832329;0,777000;17,119752
0,595962;0,854292;0,759500;17,089943
0,596035;0,828087;0,772000;17,226741
0,570486;0,841972;0,769500;17,163770
0,599142;0,827107;0,768000;17,121810
0,584922;0,828927;0,775500;17,327935
0,598406;0,822035;0,770500;17,121822
0,586141;0,830813;0,771000;17,168196
0,586470;0,841109;0,772500;17,134625
0,579584;0,819176;0,782000;17,195714
0,592352;0,838725;0,766500;17,188170
0,594360;0,837521;0,772000;17,159826
0,578395;0,829837;0,777500;17,114417
0,566265;0,835361;0,779500;17,114045
0,576164;0,850798;0,769500;17,208623
0,582293;0,840036;0,773500;17,102028
0,577596;0,846822;0,774000;17,107230
0,573239;0,832437;0,776000;17,100688
0,590483;0,837606;0,773000;17,088328
0,557845;0,832638;0,775000;17,096537
0,572801;0,838948;0,772000;17,131046
0,571999;0,833630;0,770000;17,142168
0,597609;0,828408;0,772500;17,097052
0,575927;0,839865;0,772500;17,112538
0,587167;0,841065;0,770500;17,108495
0,573493;0,831554;0,774500;17,094003
0,588499;0,831974;0,774500;17,178118
0,574528;0,835394;0,770000;17,098040
0,589966;0,839896;0,771000;17,202610
0,585675;0,826892;0,779000;17,166343
0,596225;0,825926;0,780000;17,114530
0,580762;0,824718;0,779500;17,173311
0,572435;0,836613;0,768000;17,136388
0,574864;0,839353;0,778000;17,184810
0,583982;0,830496;0,777500;17,151829
0,575942;0,836320;0,782500;17,155913
0,577491;0,834293;0,774000;17,176739
0,562055;0,837693;0,780500;17,131861
0,576316;0,829727;0,779000;17,136881
0,574862;0,834172;0,778000;17,099585
0,584346;0,820458;0,783000;17,107240
0,564298;0,824966;0,776000;17,105612
0,573327;0,831308;0,779000;17,132318
0,577986;0,836946;0,779000;17,109659
0,560955;0,838520;0,778500;17,114499
0,573095;0,831374;0,777000;17,112025
0,583994;0,823127;0,781500;17,104879
0,569201;0,826366;0,776000;17,121397
0,578758;0,833356;0,772500;17,140444
