training_loss;validation_loss;validation_accuracy;epoch_time
0,871181;0,916018;0,751000;18,211385
0,606179;0,880428;0,761000;18,489179
0,584127;0,876110;0,758500;18,633459
0,576438;0,876091;0,758500;17,956825
0,597014;0,851449;0,772500;18,430659
0,576870;0,887462;0,759000;18,396826
0,563697;0,863734;0,763000;18,056280
0,574640;0,857133;0,767500;18,188281
0,565232;0,883161;0,757000;18,416201
0,564794;0,889502;0,763000;18,119620
0,566210;0,859642;0,765500;18,311802
0,569108;0,852272;0,770500;18,284030
0,575898;0,877405;0,762500;18,256269
0,559913;0,880487;0,762000;17,733148
0,560958;0,868947;0,763000;17,661975
0,563290;0,870015;0,767500;17,294879
0,566148;0,856754;0,766000;17,595520
0,565223;0,882261;0,767000;17,263468
0,578971;0,858036;0,768000;17,462861
0,567811;0,848849;0,770000;17,401551
0,558651;0,866585;0,765500;17,266854
0,568638;0,845855;0,775000;17,496802
0,557063;0,864606;0,762500;17,262511
0,561929;0,863663;0,769500;17,261854
0,571536;0,845538;0,771500;17,603796
0,545947;0,849486;0,767500;17,266902
0,564780;0,850260;0,770500;17,222094
0,563357;0,847957;0,772500;17,284424
0,563305;0,852029;0,769500;17,418528
0,542810;0,857074;0,767000;17,287760
0,560297;0,859492;0,763500;17,433844
0,564290;0,859450;0,769000;17,523401
0,555939;0,868245;0,767500;17,316249
0,563156;0,866525;0,768500;17,326554
0,534876;0,850598;0,770000;17,295807
0,552667;0,858549;0,770500;17,630901
0,561650;0,855310;0,770500;17,257885
0,551451;0,877795;0,764000;17,240522
0,552995;0,848239;0,770000;17,240578
0,556921;0,863214;0,766500;17,185367
0,551873;0,865494;0,765000;17,222992
0,551274;0,858607;0,767500;18,428139
0,551963;0,882122;0,767000;17,822640
0,558377;0,850875;0,770500;17,449335
0,549761;0,860664;0,768000;17,360308
0,567381;0,871918;0,764000;17,124378
0,559537;0,851955;0,771500;17,086801
0,555580;0,866619;0,770500;18,126255
0,560155;0,853846;0,766500;18,788632
0,555063;0,849979;0,769500;17,850088
0,552924;0,845905;0,773000;17,611555
0,532541;0,870794;0,763500;17,679966
0,555758;0,864080;0,770500;17,595918
0,540588;0,869572;0,769000;17,594248
0,555819;0,871283;0,775000;17,425839
0,551547;0,878808;0,764500;17,456348
0,553686;0,859171;0,771000;17,567376
0,562703;0,843875;0,772000;17,390549
0,558073;0,881220;0,761500;17,633718
0,550784;0,876288;0,764000;17,428604
0,554312;0,849472;0,770000;17,308009
0,541779;0,845651;0,775500;17,422492
0,543089;0,843826;0,770500;17,406859
0,553202;0,850572;0,771500;17,373645
0,545822;0,891334;0,762500;17,423612
0,549082;0,892603;0,758500;17,426258
0,551125;0,853463;0,767500;17,569607
0,546172;0,873041;0,763500;17,430042
0,547750;0,853901;0,769500;17,211774
0,557090;0,891193;0,753500;17,345511
0,547166;0,882587;0,765000;17,183581
0,563053;0,876390;0,761000;17,355513
0,537667;0,860163;0,770000;17,272726
0,547118;0,851837;0,768000;17,412532
0,560675;0,855579;0,762500;17,263103
0,557268;0,848179;0,773500;17,239169
0,552600;0,842093;0,769500;17,229379
0,548691;0,871695;0,764500;17,244932
0,550451;0,900463;0,757000;17,197984
0,541402;0,873057;0,765500;17,249004
0,554027;0,880693;0,765000;17,347764
0,553955;0,858795;0,769000;17,183230
0,555857;0,854459;0,774500;17,291625
0,553575;0,859900;0,766000;17,165435
0,543174;0,854666;0,767500;17,209553
0,569855;0,872579;0,769500;17,236148
0,533327;0,876023;0,764000;17,254590
0,575236;0,875558;0,765000;17,275726
0,555748;0,864181;0,768000;17,217616
0,547180;0,863907;0,767000;17,231689
0,550190;0,888838;0,764500;17,171420
0,554692;0,838889;0,772000;17,149074
0,547251;0,871931;0,763500;17,147924
0,551398;0,866436;0,768500;17,205089
0,558342;0,869949;0,771500;17,192153
0,569707;0,874404;0,765000;17,259322
0,564273;0,851980;0,769500;17,119281
0,560457;0,865985;0,765500;17,442116
0,554568;0,869585;0,763000;17,242276
0,549805;0,846713;0,770000;17,106920
