training_loss;validation_loss;validation_accuracy;epoch_time
0,809002;0,793391;0,768500;17,205290
0,610194;0,785652;0,776000;17,225195
0,596759;0,780502;0,778500;17,135799
0,604614;0,781165;0,778000;17,086662
0,603265;0,790393;0,785000;17,097056
0,591412;0,782956;0,783000;16,920783
0,602686;0,796471;0,774500;16,966256
0,605255;0,787642;0,788000;17,074392
0,560497;0,783395;0,788500;17,085607
0,583826;0,791872;0,787500;17,360720
0,602281;0,781581;0,781500;17,282798
0,569565;0,784803;0,781500;17,173952
0,585928;0,783614;0,783500;17,252825
0,572229;0,788475;0,783500;17,163416
0,582062;0,777905;0,781000;17,192589
0,579564;0,787720;0,781000;17,036273
0,591107;0,779320;0,787000;17,222719
0,578637;0,788729;0,784500;17,194938
0,569693;0,793220;0,780500;17,152226
0,581223;0,781251;0,784500;17,116331
0,578568;0,789043;0,780500;17,022759
0,573567;0,781476;0,789000;17,104430
0,563590;0,795038;0,781500;17,106635
0,577831;0,788812;0,785000;17,084145
0,572545;0,780636;0,787000;17,052916
0,601122;0,780547;0,783500;17,106122
0,569782;0,780816;0,789500;17,015668
0,567061;0,792078;0,780000;17,085949
0,563453;0,787791;0,786000;17,083237
0,565627;0,784523;0,785500;16,976982
0,547355;0,778433;0,786000;17,106568
0,559317;0,781566;0,787500;17,083922
0,573060;0,780449;0,785500;16,829798
0,563606;0,779079;0,784500;17,097692
0,560725;0,774171;0,781000;16,952889
0,565108;0,782045;0,784500;17,067473
0,560425;0,784601;0,784500;17,176461
0,564881;0,773714;0,792500;16,909241
0,558733;0,776630;0,787000;17,104693
0,565513;0,773843;0,788500;17,101556
0,568099;0,789114;0,784000;16,885921
0,559992;0,783223;0,786500;17,085225
0,559631;0,776847;0,787000;17,081071
0,561921;0,781981;0,783500;16,959172
0,574659;0,789151;0,782500;16,989131
0,562410;0,783572;0,788500;17,103288
0,556140;0,786078;0,783000;16,982184
0,554637;0,779322;0,783500;17,092600
0,552501;0,782184;0,786500;17,058110
0,562432;0,790478;0,777500;17,108599
0,555748;0,796186;0,780500;17,122537
0,569702;0,786213;0,785500;16,956726
0,537381;0,788284;0,780000;17,046692
0,539490;0,771846;0,792500;17,105095
0,553658;0,786221;0,775500;16,992015
0,538602;0,775955;0,784500;17,132897
0,545511;0,777161;0,784500;16,817946
0,559604;0,773921;0,783500;17,093430
0,558482;0,774729;0,783000;17,147213
0,544176;0,779228;0,778000;16,999049
0,545546;0,781013;0,787500;16,987772
0,537771;0,770854;0,786000;17,043702
0,518871;0,779385;0,788000;17,111648
0,567532;0,780577;0,787500;16,997795
0,537865;0,784234;0,783500;17,110128
0,544413;0,775472;0,788500;16,910053
0,539566;0,774965;0,791000;16,953256
0,532796;0,771154;0,786000;16,925530
0,544682;0,774087;0,792500;17,049993
0,541820;0,781815;0,785000;17,011671
0,567018;0,764837;0,788000;17,067268
0,553438;0,769288;0,788500;16,829098
0,567380;0,772184;0,783000;17,098046
0,544675;0,773265;0,788000;16,841766
0,550120;0,776106;0,785000;16,973701
0,544380;0,776146;0,786500;17,055653
0,547538;0,779571;0,784500;17,040315
0,551655;0,767986;0,784000;17,091842
0,547322;0,770439;0,786500;16,995493
0,563814;0,787636;0,779500;16,835402
0,538338;0,779302;0,783500;16,962008
0,538045;0,777081;0,786000;17,104030
0,560644;0,772295;0,788000;16,920428
0,536694;0,768633;0,792000;16,922468
0,541156;0,788290;0,782500;17,051013
0,540243;0,780927;0,783500;16,978511
0,538615;0,785329;0,782500;17,710435
0,551013;0,777105;0,788000;17,106834
0,548200;0,788006;0,785000;17,248923
0,532641;0,770710;0,791000;17,097517
0,537918;0,782805;0,783000;17,315733
0,545458;0,770370;0,790500;17,014488
0,538809;0,786157;0,784000;16,967026
0,572532;0,768039;0,786500;17,162640
0,548197;0,767530;0,784000;16,973816
0,530335;0,775928;0,785500;17,027927
0,541919;0,772045;0,794500;17,074398
0,535548;0,773943;0,795000;17,099599
0,537352;0,776144;0,789000;16,929118
0,532081;0,776929;0,792500;16,822994
