training_loss;validation_loss;validation_accuracy;epoch_time
0,682944;0,785163;0,771000;17,262428
0,494640;0,784054;0,763500;17,177468
0,487187;0,760246;0,777000;17,025834
0,496755;0,755287;0,771500;17,094984
0,475082;0,750226;0,772500;17,065067
0,469247;0,750409;0,775000;17,096670
0,490192;0,753333;0,776500;17,183482
0,464388;0,755988;0,778500;17,115158
0,464606;0,760230;0,773000;17,003985
0,465132;0,746748;0,778000;16,906058
0,459739;0,750043;0,781500;17,101382
0,466961;0,753065;0,776500;16,998960
0,461216;0,743104;0,775500;17,117838
0,459020;0,753052;0,783000;17,109462
0,464154;0,748984;0,780500;17,025059
0,463102;0,758105;0,777500;17,042425
0,451422;0,753712;0,788000;16,980587
0,451918;0,752812;0,781500;17,067134
0,454074;0,743231;0,782500;17,188630
0,449172;0,740807;0,786500;17,158937
0,428331;0,747454;0,783000;17,105342
0,456474;0,752798;0,776000;17,185684
0,469412;0,748186;0,782500;17,334576
0,457892;0,753835;0,782000;17,059087
0,433545;0,750813;0,784500;17,109708
0,449813;0,751693;0,784500;16,970468
0,437023;0,747448;0,783000;17,070210
0,455334;0,748039;0,784000;17,159328
0,445434;0,744122;0,782000;17,045796
0,424678;0,745474;0,784500;17,189410
0,456325;0,755174;0,778500;17,042049
0,442149;0,752054;0,786000;17,162047
0,435704;0,752245;0,783500;16,998968
0,436717;0,750964;0,784000;17,064864
0,444617;0,748393;0,779000;17,050955
0,436513;0,744807;0,777000;17,099596
0,446665;0,753325;0,784000;17,095613
0,451114;0,743291;0,781500;16,987232
0,427209;0,747012;0,785000;17,115420
0,448364;0,746609;0,776500;16,940590
0,451041;0,753132;0,781000;17,114512
0,453780;0,741053;0,785500;17,015607
0,440851;0,740650;0,789000;17,112626
0,435270;0,738982;0,785500;17,083163
0,440618;0,751082;0,783500;17,135447
0,425529;0,750094;0,781500;17,059692
0,426633;0,762768;0,771000;17,089679
0,431314;0,751389;0,784500;17,059884
0,441057;0,760240;0,782000;17,071491
0,429280;0,754910;0,779000;17,054881
0,440335;0,750347;0,779000;17,230492
0,426961;0,746344;0,784500;17,092773
0,438811;0,750290;0,785500;17,132632
0,427004;0,751934;0,779500;17,163671
0,435034;0,742821;0,791500;16,881319
0,431116;0,751074;0,783500;17,075906
0,427285;0,745664;0,787000;17,136695
0,438374;0,759941;0,783500;17,001879
0,441436;0,747806;0,789000;17,093564
0,438658;0,740709;0,791500;17,042210
0,418931;0,741292;0,784500;17,025806
0,432455;0,749814;0,784500;17,110897
0,432722;0,745835;0,786000;17,043426
0,433711;0,749344;0,788000;17,135421
0,444169;0,743747;0,786500;17,156553
0,436758;0,748730;0,780500;16,934145
0,429081;0,759451;0,785500;16,868054
0,416287;0,747401;0,781000;17,019963
0,424252;0,758157;0,785500;17,024714
0,423268;0,757431;0,782500;17,256000
0,432556;0,742217;0,784000;16,836501
0,433668;0,748104;0,787000;16,915137
0,416317;0,747762;0,778000;17,125485
0,440577;0,757098;0,778500;17,215431
0,434213;0,746798;0,785500;16,909290
0,441151;0,744751;0,784500;17,026006
0,431813;0,750770;0,782500;17,013829
0,425536;0,753146;0,785000;16,932657
0,427767;0,753636;0,785000;17,108556
0,431887;0,754691;0,782000;17,117001
0,419362;0,756856;0,786500;16,898225
0,415511;0,755766;0,778500;17,038225
0,442112;0,753640;0,784000;16,966428
0,431984;0,749330;0,785000;16,921522
0,429930;0,745682;0,785500;17,183246
0,425123;0,752922;0,785000;16,903380
0,435461;0,739369;0,790000;16,952323
0,446961;0,761172;0,784000;17,107883
0,434609;0,740485;0,794500;16,923195
0,438230;0,747780;0,785000;16,794353
0,422994;0,747439;0,786500;17,065565
0,420394;0,742495;0,787000;16,855733
0,421143;0,749107;0,785000;16,956109
0,428839;0,738870;0,791500;16,860636
0,419398;0,739466;0,789500;16,997003
0,428189;0,742657;0,790500;16,866685
0,410812;0,745549;0,789000;16,944039
0,431401;0,754135;0,790000;16,874354
0,410280;0,755058;0,789500;17,073954
0,430836;0,750709;0,788500;17,095921
