training_loss;validation_loss;validation_accuracy;epoch_time
0,683182;0,787393;0,768000;17,060053
0,509797;0,772190;0,771000;16,884842
0,491863;0,774741;0,770500;17,308555
0,474896;0,761907;0,768000;17,001503
0,474022;0,764546;0,770000;16,985346
0,469818;0,763262;0,774000;17,065349
0,480131;0,750440;0,783000;16,976319
0,468561;0,748616;0,775000;17,025309
0,470824;0,754171;0,772000;17,138454
0,465858;0,755155;0,776000;17,111054
0,460558;0,747732;0,778000;17,116513
0,463991;0,757074;0,776500;16,878039
0,459585;0,754505;0,775000;16,904551
0,445949;0,750836;0,781500;17,312645
0,456626;0,744468;0,784000;16,879557
0,449694;0,757255;0,783000;17,121542
0,464662;0,753646;0,772500;16,832415
0,453522;0,756483;0,774500;16,864313
0,459824;0,755113;0,774000;17,147667
0,461519;0,761047;0,776500;17,099696
0,455977;0,760165;0,782000;16,880582
0,449870;0,748843;0,779000;17,135490
0,449386;0,756773;0,775000;16,880590
0,455264;0,760979;0,777000;16,926312
0,424224;0,760160;0,779500;16,996978
0,455465;0,750653;0,777000;16,953764
0,463254;0,748165;0,784000;16,979064
0,443114;0,751646;0,781500;16,833411
0,431763;0,754519;0,782000;17,051526
0,450555;0,755336;0,777000;17,040462
0,447317;0,749474;0,782000;16,876989
0,447351;0,759362;0,785000;17,132375
0,453947;0,755647;0,789500;17,021740
0,426603;0,746322;0,786000;16,919603
0,445225;0,746393;0,792500;17,012287
0,443124;0,751489;0,779500;16,969234
0,440029;0,753086;0,778500;17,118676
0,436766;0,751421;0,781000;16,923277
0,428892;0,746233;0,782500;16,908913
0,438236;0,750564;0,788000;17,116352
0,431998;0,749654;0,786500;16,958816
0,419938;0,747401;0,789000;16,870777
0,433641;0,744355;0,786500;16,953078
0,438748;0,762279;0,779500;17,124839
0,438188;0,747180;0,785000;16,876235
0,447120;0,754029;0,785500;16,883170
0,423345;0,746770;0,781000;17,146064
0,433854;0,756157;0,780000;16,936211
0,444123;0,742365;0,786000;16,992350
0,448521;0,752764;0,787000;16,943767
0,428021;0,741938;0,782000;17,106300
0,434909;0,747505;0,784500;16,957383
0,448140;0,751750;0,785000;16,935166
0,423807;0,748992;0,785000;17,113007
0,436356;0,754596;0,785000;17,107978
0,422860;0,761821;0,785500;16,857320
0,439742;0,749736;0,788000;16,996175
0,439020;0,747798;0,785000;16,941819
0,441889;0,757852;0,779000;16,903740
0,427458;0,754746;0,786000;17,033282
0,429189;0,754013;0,780000;17,156249
0,436201;0,754407;0,779000;16,938533
0,437998;0,763288;0,782500;16,969018
0,426023;0,761228;0,788500;16,993215
0,444058;0,749812;0,782500;17,027670
0,427184;0,754614;0,785500;17,240211
0,428847;0,753620;0,790000;17,066265
0,420364;0,763846;0,784500;16,864889
0,420956;0,763582;0,787000;17,189340
0,426568;0,757342;0,783500;16,936157
0,425345;0,762890;0,780000;17,029601
0,439647;0,747880;0,784000;17,141731
0,437544;0,754316;0,785000;17,110775
0,426286;0,751484;0,790000;16,935409
0,439266;0,751684;0,785500;17,239193
0,425221;0,758280;0,780000;17,031171
0,434024;0,756141;0,782000;16,940043
0,415409;0,757191;0,785500;17,205433
0,427623;0,745957;0,785500;16,899707
0,435505;0,752786;0,787000;17,143116
0,433870;0,763568;0,776500;16,883323
0,422007;0,760363;0,786000;17,120840
0,414526;0,754767;0,780500;16,948248
0,420176;0,753598;0,785000;17,012215
0,427143;0,758123;0,785500;16,890099
0,423287;0,756281;0,788500;17,136522
0,420532;0,753058;0,786500;16,869007
0,424356;0,765253;0,779000;16,924505
0,427756;0,750519;0,787500;17,179598
0,417489;0,756827;0,785000;16,955193
0,431021;0,748895;0,782500;17,127817
0,432086;0,755883;0,790500;16,985141
0,437923;0,745242;0,785500;16,943097
0,429541;0,743474;0,786000;17,137399
0,430808;0,761386;0,786500;17,005642
0,421745;0,764125;0,786000;16,920193
0,416195;0,753219;0,789000;17,145577
0,423739;0,763553;0,781500;17,052980
0,418974;0,747610;0,789500;16,878021
0,435891;0,748805;0,783000;17,141526
