train_loss;val_loss;val_acc;dt;
1,46060718177;1,35713722364;0,736391129032;35,3443830013;
1,2477965468;1,23623309277;0,735887096774;35,4308638573;
1,0730243004;1,11834803518;0,735887096774;35,3283669949;
0,974766497529;0,998657446741;0,737903225806;35,4710440636;
0,854900895866;0,897026632192;0,74747983871;35,4367358685;
0,720195243061;0,842426747274;0,75252016129;35,4869790077;
0,650638181773;0,818073293851;0,764112903226;35,4727139473;
0,640413547835;0,80140371106;0,769657258065;35,481441021;
0,602985430424;0,799302370447;0,771673387097;35,4354171753;
0,617301841017;0,795712412947;0,772177419355;35,4628868103;
0,640448079394;0,787479124247;0,773689516129;35,4028038979;
0,640905489917;0,786634451086;0,773689516129;35,4467489719;
0,630984465482;0,789175621485;0,773689516129;35,3961789608;
0,599622702033;0,781175876346;0,775705645161;35,3464970589;
0,622786269532;0,785011059192;0,773689516129;35,35166502;
0,640029866051;0,787058561914;0,774697580645;35,3514921665;
0,627706644411;0,782112292442;0,775705645161;35,3572070599;
0,584226886364;0,784763381513;0,775705645161;35,3988690376;
0,568811636092;0,783323301456;0,777721774194;35,3727970123;
0,578712818712;0,774571303161;0,777217741935;35,3684401512;
0,572186405446;0,78215723871;0,777217741935;35,4403569698;
0,602290236417;0,783074448982;0,776713709677;35,4659469128;
0,590183852849;0,780836286607;0,776713709677;35,3105170727;
0,619480154401;0,781119444457;0,778225806452;35,4038360119;
0,588016328936;0,780070939022;0,779737903226;35,4069008827;
0,586412445079;0,773908796194;0,779737903226;35,3583059311;
0,597001271248;0,782329690456;0,777721774194;35,3852949142;
0,593990802838;0,77420802971;0,779737903226;35,3227488995;
0,59091651373;0,779279834211;0,780241935484;35,3098208904;
0,600780124406;0,778753914576;0,778225806452;35,4013009071;
0,593736137381;0,772976377138;0,780745967742;35,3169639111;
0,611497371169;0,772440587446;0,779233870968;35,4514770508;
0,59037105713;0,777314938372;0,778225806452;35,4273650646;
0,598100566806;0,774526793823;0,77872983871;35,3652188778;
0,582992445419;0,779326043683;0,778225806452;35,3946530819;
0,596290760624;0,779952233985;0,777721774194;35,3787410259;
0,57266846879;0,775738887477;0,779737903226;35,3896570206;
0,591350348211;0,780358707727;0,77872983871;35,3744421005;
0,601417060633;0,777171971728;0,779737903226;35,4209830761;
0,583053089097;0,774611463023;0,781754032258;35,4688389301;
0,575360293723;0,775979849711;0,779233870968;35,4350678921;
0,586906030329;0,776906658697;0,779233870968;35,4677228928;
0,562120667112;0,778572763541;0,779233870968;35,3330860138;
0,591008419551;0,780577583532;0,778225806452;35,3885478973;
0,582654394295;0,783212201942;0,776713709677;35,4369258881;
0,566449462235;0,776978353248;0,780241935484;35,2785549164;
0,577666584272;0,777666533354;0,77872983871;35,4334969521;
0,571242949019;0,778381109919;0,777217741935;35,458313942;
0,546275255569;0,776740759737;0,779737903226;35,4213199615;
0,572092648735;0,774605020594;0,779233870968;35,3177070618;
